Galaxy,P_DE (SL24) [kB.K/cm3],e_P_DE (SL24) [kB.K/cm3],W_CO21 [K.km/s],e_W_CO21 [K.km/s],W_CO10 [K.km/s],e_W_CO10 [K.km/s],W_HCN [K.km/s],e_W_HCN [K.km/s],W_HCOP [K.km/s],e_W_HCOP [K.km/s],SD_mol_MW [Msun/pc2],e_SD_mol_MW [Msun/pc2],SD_mol_SL24 [Msun/pc2],e_SD_mol_SL24 [Msun/pc2],SD_dense [Msun/pc2],e_SD_dense [Msun/pc2],SD_SFR [Msun/yr/kpc2],e_SD_SFR [Msun/yr/kpc2],SD_SFR [Msun/yr/kpc2] (no inclination correction),e_SD_SFR [Msun/yr/kpc2] (no inclination correction),Survey
ngc4569,11600.33894455989,6013.751279968773,2.0216796290090615,0.04664399996376323,4.352985308210424,0.11742308299392339,0.02735697693151451,0.0224736822031533,-0.028983312073857327,0.03179793560531371,6.476317666687669,0.17470060958765757,6.481796467101421,0.1748484018704566,0.14034955756610412,0.11529678012267036,0.0011660792656015054,6.737545971301509e-05,0.003409387687704622,0.0001969926655719243,ALMOND
ngc4569,16548.14642984159,8896.821019098063,2.7765252936868428,0.0524998613956689,5.7532347621188995,0.12930922608064693,-0.01788745687788053,0.026706396173226475,0.1254405805983489,0.029874924766628615,8.559591473978648,0.19238466616283867,7.775235818770678,0.17475555368254644,-0.0917680584765663,0.1370118817031852,0.0015975627352991437,6.974022643921503e-05,0.004670960955004213,0.00020390678093134691,ALMOND
ngc4569,22019.539188144467,11806.639183452255,3.921788692796651,0.038320945436713105,7.873688045955528,0.08846122992433164,0.10800097771185131,0.02893210446470755,0.2616694490364223,0.036403914536048285,11.71437562581002,0.1316115230380591,10.016326954455662,0.11253387187094908,0.5540776481447962,0.1484304377359875,0.0021556748345594964,6.974022643921501e-05,0.006302771566605889,0.0002039067809313469,ALMOND
ngc4569,32714.94347128349,19791.024227874273,5.55943757450388,0.053030403609868354,10.628593503513876,0.14192525673418474,0.21057945835888284,0.03661144708646077,0.1498009725797932,0.03968926894508419,15.813089869386083,0.2111546404264482,13.092587172800728,0.1748273461770944,1.0803362479402023,0.18782778569807176,0.0032908681552172854,7.867758637346921e-05,0.009621854792580879,0.00023003787323296057,ALMOND
ngc4569,44609.815985034,23094.4119940383,8.070507844508635,0.03693337464853925,14.803883646113626,0.06720844582757739,0.3021128623695404,0.03510404586541982,0.34456483405544225,0.04428748961528336,22.025034867928333,0.09999189389469906,15.404029043901192,0.06993305785642592,1.5499302673223738,0.18009436197302608,0.004265477843149705,6.73754597130151e-05,0.012471422886599259,0.00019699266557192432,ALMOND
ngc4569,61870.25207449136,29286.99968525382,11.092298441605077,0.022182111719634127,19.758554604695668,0.03918745238805092,0.5417912790491958,0.024682926632704372,0.44017209068594343,0.04219250152729935,29.396532998456387,0.05830260665813114,19.955268954496628,0.03957759905470231,2.7795529636950507,0.12663087156921776,0.0062949927925990065,6.150509851183153e-05,0.01840532762599589,0.00017982887766135715,ALMOND
ngc4569,81013.56063445607,51403.251132502985,14.863593822925395,0.04407149596286051,25.61678317937094,0.07436898450386863,0.5829648865110357,0.04421994278815858,0.5116078612509227,0.04559258661133086,38.112332967296986,0.1106452547146395,23.34470448522125,0.0677728329100627,2.9907860105750506,0.2268616675538831,0.007627531789049664,8.251774874116587e-05,0.022301411007207228,0.00024126575686097274,ALMOND
ngc4569,119308.23427226879,138038.79496263186,22.260368292045314,0.07508029304294776,35.735066996513886,0.12036036013823773,1.08734911624803,0.09122235813909013,0.9266228687192779,0.08297968634812282,53.166190401165245,0.17907065416965995,28.648456154337357,0.09649173179042699,5.5784295087628575,0.4679982600785565,0.013347578971296528,0.00015065610793360025,0.03902571012780107,0.0004404889912877053,ALMOND
ngc4569,162922.8037086014,163870.97840514005,30.345347212041816,0.06218132188405768,47.75347156322921,0.09897242140681634,1.6010445888787217,0.0729855042156018,1.2066615683579585,0.0938234497039907,71.04702396933948,0.147249943633588,34.7666246995891,0.07205626979609851,8.213842496386304,0.37443768918774506,0.01894195430559756,0.00013047201670578811,0.055382569346394274,0.000381474656542535,ALMOND
ngc4826,13149.654358508298,5043.406135983914,0.6730382714444463,0.042425494797999036,1.3851142230181348,0.09193369136320645,0.020390183786470777,0.02553440965129623,-0.005861898824670267,0.02081836009364478,3.094212821645559,0.2053710819151083,2.483360693886391,0.1648272119232152,0.15706800767100604,0.19669459054339333,0.0012097447066259366,7.987599918178762e-05,0.002355691391446204,0.00015553959659844396,ALMOND
ngc4826,22810.780076696374,8884.146659084188,0.700699857617211,0.04011524523408406,1.3023270979055246,0.0889815567923833,-0.02297521784182916,0.016172345362787555,-0.00826493412373734,0.014806753600613416,2.909274294747435,0.19877629537081876,2.2904718917082696,0.15649659370612443,-0.17698083205203236,0.12457749729484593,0.0018442226861674676,8.13417361023939e-05,0.003591187034685517,0.00015839377221672568,ALMOND
ngc4826,39063.42494051102,16525.448134850514,0.0,0.026907226496000015,0.0,0.05757574520825652,0.0,0.003404363832228069,0.0,0.005573049987698033,0.0,0.12861871322857155,0.0,0.1119083754257247,0.0,0.02622421897295929,0.002412661112008624,8.81315486294778e-05,0.004698086282921115,0.00017161532452605172,ALMOND
ngc4826,68962.81905363893,26807.105369546847,2.5583173643887367,0.13504045704473228,4.751047238473638,0.2888324133444935,-0.04508377229757132,0.02869605832806023,-0.09979971413923962,0.032442124714741824,10.613385551334696,0.6452240124500264,9.606722397352467,0.5840255158669704,-0.34728565309800336,0.22104914584389496,0.002697773128745692,8.134173610239389e-05,0.0052532744310872,0.00015839377221672565,ALMOND
ngc4826,120680.31450592201,53293.14378968394,4.859505437364403,0.15979778641588344,8.134526412668095,0.3411320798462785,0.07750528952047239,0.026003405033345695,-0.019145003586475345,0.021300126132736547,18.171754723048952,0.762056469996375,13.547178824700847,0.5681187882459487,0.5970324513221155,0.20030731767900106,0.00605836976710158,9.223285925879082e-05,0.011797240714004672,0.00017960165593151485,ALMOND
ngc4826,215898.26157560502,100539.87243050429,10.32034439241359,0.10633900932275406,16.055391701724325,0.18844659205831066,0.3825848020192336,0.026123445888429922,0.17273401982041187,0.02257971099619588,35.86621091202721,0.4209716799179823,18.797286537775157,0.22062897335646156,2.9470961737107655,0.2012320066442724,0.013960889517486346,9.696578530271988e-05,0.02718552689104119,0.00018881790881277892,ALMOND
ngc4826,350599.1417549569,316474.8524375547,18.533601511851884,0.04437235026586611,28.919737294356892,0.06886059233318195,0.5994893545357626,0.054993252898108635,0.3497830321393849,0.05451846174020902,64.60392973211766,0.15382798339848527,29.986970584238772,0.07140177435537469,4.617937705857597,0.42361955922069455,0.02080258695479916,0.00018902111356570205,0.04050811277852864,0.0003680738651630096,ALMOND
ngc4826,620606.00485816,349365.3771930003,28.589243480764708,0.07643085451544782,43.33932875652438,0.11565691356934785,1.4268377745681322,0.03350218479354863,0.8628441741197652,0.03421887928079309,96.81591921548991,0.2583664934856011,42.619047331950966,0.11373474428667402,10.991100858534177,0.25807130888344726,0.03385128646509678,0.00011722591826439244,0.0659173656048616,0.00022826972087359003,ALMOND
ngc4826,1136571.821273796,870555.4807310237,45.198461831418435,0.15087222824510982,67.62179608330479,0.2258092775329773,2.485625043037934,0.04747477511346138,1.613967197572817,0.049745080132596486,151.0606309476353,0.5044363491312666,63.88513388746826,0.2133314517475283,19.147064951232654,0.3657038317942052,0.060449170911697755,0.00015975199836357524,0.11771044812744764,0.0003110791931968879,ALMOND
ngc5248,13462.252732284267,3885.668879974011,0.7888819316526585,0.03631838570522038,1.637008332464816,0.08802017347805219,-0.0104670205905445,0.008766990922020275,-0.04115016219564459,0.012011017192395383,4.820024470508372,0.25916752019447775,7.074269325872989,0.380375836179311,-0.10627312067869776,0.08901248222312337,0.001589805289817248,7.281276301683783e-05,0.002348739445666235,0.00010757179494933848,ALMOND
ngc5248,22047.480916263812,6117.267628629281,1.2567602666387994,0.059350752267799456,2.5385018739827947,0.1453662581051371,-0.02325836017333577,0.008692946498806914,0.01174415028422032,0.006166037136710279,7.474391491096096,0.42801793207613753,10.682599086664068,0.6117346108668801,-0.23614537643332842,0.0882606988616913,0.002456798929995997,7.001121528208647e-05,0.003629614641435441,0.00010343285685693611,ALMOND
ngc5248,37735.78353216564,10590.916915642954,2.199686629091607,0.04674176162997611,3.9505631812213267,0.11155647881859375,-0.02935130313884516,0.01464166145413075,0.03370802271483889,0.01862523529260156,11.63207958575584,0.32846806402002693,14.572912975069805,0.41151167138807654,-0.2980078766033331,0.14865883191794982,0.006235779165231322,7.068119468531904e-05,0.00921258760028789,0.00010442266803836521,ALMOND
ngc5248,65807.83793464456,18124.204196353687,3.212583669965676,0.07776825498248997,5.63288257252999,0.18010738217481503,0.007219450327090307,0.013639160837375356,0.0658435127882984,0.012399500443172817,16.585518412245616,0.5303100614611381,20.997937602474753,0.6713940019085503,0.07330008661087581,0.13848030326184324,0.007822866016118278,6.935994687037864e-05,0.01155731089077644,0.00010247068883668099,ALMOND
ngc5248,108573.10174802986,32001.786847077343,5.843198426117987,0.09667269296094995,9.528624607442866,0.22959099059800586,0.10080362675406386,0.020548273274204026,0.13603400772319915,0.01715165962727336,28.05618204093654,0.6760101161027111,30.251399743694407,0.7289036057424204,1.0234732891002896,0.20862948596671727,0.014437832880417069,7.434583140602957e-05,0.02133010112205039,0.0001098367126859077,ALMOND
ngc5248,197106.12715428046,76816.5885915519,8.188181647581384,0.19244962794453507,13.510583796906737,0.45769855316227837,0.2292312264877115,0.019600025842838285,0.1835669744878243,0.022706773928916887,39.780704362018895,1.3476524111741957,45.43531525389013,1.539213876082742,2.32741663065623,0.19900179747264563,0.021276818126344122,9.808975942609368e-05,0.03143385063044758,0.00014491541112337175,ALMOND
ngc5248,326854.8006182631,155473.12838503832,8.421439192413043,0.42639350544873,13.898812839076173,0.9852026168541339,0.29230151229563084,0.028376378006518755,0.20586530667262398,0.03251035941050292,40.92381001781062,2.9008408982841094,53.5655858907735,3.79693978211902,2.9677780436221997,0.28810932568866165,0.021936268317635607,0.00012013492979313928,0.03240810621171848,0.00017748440655894764,ALMOND
ngc5248,511449.4355198168,365871.233252668,0.0,0.1337560845399172,0.0,0.29816661118694393,0.0,0.0067332216995580445,0.0,0.009533615563999145,0.0,0.8779248912225766,0.0,1.435044754718599,0.0,0.06836333950465026,0.007254436724618747,0.00018020239468970867,0.010717527360322512,0.00026622660983842113,ALMOND
ngc5248,1011733.9356265006,833391.9613462184,0.0,0.11948775270746342,0.0,0.29455282635841845,0.0,0.011136506847731426,0.0,0.01145504059358855,0.0,0.8672844253439344,0.0,1.7387972513255627,0.0,0.113070508071537,0.00037964188563073504,0.000208079802165437,0.0005608736351044081,0.00030741200971130784,ALMOND
ngc7496,11458.318091187022,4602.986410129071,0.0,0.008199389352561504,0.0,0.018618133828326562,0.0,0.0030409274938469405,0.0,0.0031508349363145415,0.0,0.06560436695726601,0.0,0.10912477991239859,0.0,0.03694916843388748,0.0019474697244810935,0.00013831885913253292,0.0024041600175138266,0.00017075524544196385,ALMOND
ngc7496,16139.14179627071,7233.171759406311,0.39494629277021437,0.024387809793390648,0.8180515612493139,0.05646086043284056,0.017576339483639458,0.00994528728465563,0.004806609867500811,0.011236098322140259,2.8825528545998282,0.19895006882609695,4.591523841170802,0.31690103539989056,0.21356350302539281,0.12084145240150743,0.0019344088307738782,0.00015464518579528063,0.0023880362862695567,0.00019091016816144617,ALMOND
ngc7496,21578.467589985074,8323.679716161376,0.6601505429932364,0.02786493179423518,1.298921668498236,0.06591225062761069,0.011859847223200227,0.0057167287775276,0.009335387034365407,0.014049512108489835,4.576985780349921,0.23225375416380928,7.0586178996957205,0.35818125401448336,0.14410455150176446,0.06946182535398221,0.004517232947182063,0.0001330973842569497,0.00557654412024555,0.0001643093115357641,ALMOND
ngc7496,28195.55291781854,10330.560821099447,1.0273935551443478,0.019048680081466957,1.9383670974129277,0.039188199262155526,0.04351791750074578,0.01125084039310947,-0.02170632231945054,0.0162882335554908,6.830187575679179,0.13808671849148438,9.180559871208672,0.18560447608259886,0.5287698792163339,0.13670473812642328,0.00486441456906287,0.00012626726545877958,0.006005141373208668,0.00015587749956815804,ALMOND
ngc7496,38847.58867157082,17431.610191124644,1.3888902887601944,0.01688763565191129,2.4479897004650812,0.032003874284154465,0.012084125128239977,0.011968391758782195,-0.005471651550578827,0.014596675166828815,8.62593512850229,0.11277144809204515,10.41387916084198,0.13614619351161633,0.14682966813347664,0.1454234354067281,0.00719638562287713,0.00015464518579528063,0.008883969988156031,0.00019091016816144617,ALMOND
ngc7496,51270.23474946921,34338.24939524453,2.2290468671659855,0.02264500098404095,3.6777626658517453,0.038761756417242846,0.011419144806899973,0.021005912028677916,0.07135556036599963,0.02441872591767906,12.959262928123302,0.13658406988330932,15.411339859959371,0.1624277192385778,0.13874974187804018,0.25523495158155507,0.015386314000820094,0.00023053143188755487,0.018994472916666894,0.0002845920757366064,ALMOND
ngc7496,69286.3295224395,38623.74883956596,2.101677358055335,0.03076164316109365,3.641382541783341,0.06925841529780175,-0.06028204087040369,0.016148525068046773,0.012177668293308956,0.014071005249572346,12.831070971220338,0.24404457148990777,16.68448806979931,0.317335844424481,-0.7324644491412349,0.19621466605351,0.00809623573476217,0.00019181374575616463,0.009994838944707226,0.0002367949203828613,ALMOND
ngc7496,88894.95705143592,56425.483943227904,3.9478740205613576,0.01807759410147161,6.00764031258163,0.0276177181484732,0.027568225150389484,0.02208720075023225,0.09502173898363254,0.019237544416505097,21.169008840951843,0.09731603245746104,22.01835565625176,0.10122056397645546,0.3349711548750082,0.2683732849286062,0.026422235407741985,0.00021870131910739295,0.03261836686963506,0.0002699877490088454,ALMOND
ngc7496,123803.41760007321,101576.41550281609,5.1567743238350285,0.024753745287249752,7.471796718212788,0.036506407362126105,0.07082583100213924,0.031026723157483664,0.15159026702652528,0.037184964930976054,26.328229147538913,0.12863693896283612,28.494558727790945,0.13922139583711535,0.8605780849636437,0.3769940658621845,0.040380191115726556,0.00028234218889884225,0.04984952513491015,0.00034855268519709537,ALMOND
ngc0628,11089.531218186146,8403.461200793445,0.08874339611979573,0.020623146080329835,0.19878567529043978,0.04637335028049014,0.0016015494059372164,0.009906190210922856,0.0063617386877012905,0.010610801572850471,0.854306370484168,0.19929528879499606,0.8337408565327339,0.1944977007355207,0.02373399804169166,0.14680377526604074,0.0028692393466324692,0.00027145619490969613,0.002904206381296678,0.0002747643951085962,EMPIRE
ngc0628,14728.6886393537,8902.002071052711,0.3143276365152325,0.024775065635332792,0.6383310800248926,0.05115846026878813,-0.008206150006861373,0.011905022905186427,0.006533106506222712,0.012594528343704673,2.7433078733995258,0.2198598990995244,2.7311821399726557,0.2188880932903442,-0.12161020288893351,0.1764252724708423,0.002798758438760793,0.00021654713118814174,0.002832866532064252,0.00021918616200011556,EMPIRE
ngc0628,18235.91715185846,8383.69695054809,0.5544224089936246,0.022249684565609364,1.1493980666732808,0.046058791002584074,-0.0009828441479361278,0.010217140071282318,0.01155745753234633,0.011256451743210421,4.9396823445476645,0.19794343084739785,4.922677557280843,0.19726201335986648,-0.014565158587008097,0.1514118650005669,0.002759880944211684,0.00016476766102669618,0.0027935152427091595,0.00016677566238824975,EMPIRE
ngc0628,23271.613320006792,10710.084845719819,0.7313631117483992,0.02387673456738637,1.426029433978807,0.047673722851938466,0.004811309573644968,0.012256241096937154,-0.009997272500904248,0.012433583793907781,6.128540339569516,0.2048838030084476,6.062224159064812,0.20266678060017987,0.0713007114082989,0.1816301146345095,0.0039023669495958403,0.00016476766102669615,0.0039499245716391644,0.00016677566238824972,EMPIRE
ngc0628,28853.68832547791,10743.39393226212,0.9755288741406434,0.022806703128246796,1.8510301170041705,0.043041843602001216,0.017968052864740333,0.00884626586434719,0.0036118459579797505,0.010277150668265483,7.955034076797835,0.1849777210196257,7.74629671247767,0.18012396909715372,0.26627572644579217,0.13109633453851166,0.004451755800423139,0.000133367428723337,0.004506008750624971,0.0001349927596699235,EMPIRE
ngc0628,37124.288503434465,11351.58863241367,1.3128681071128911,0.025646965341050015,2.357020428587634,0.04587864748097848,0.03688666342002254,0.010752490828825118,-0.008577437163927074,0.010440816214771765,10.12959090015769,0.1971692414704005,9.895747730741192,0.19261755909829528,0.5466381456168915,0.15934544093898975,0.00613344094530188,0.00010952532470068141,0.00620818836656423,0.0001108600951268267,EMPIRE
ngc0628,47401.86220737247,13718.42568934778,1.7486708203893637,0.02452721978745804,3.0467416989101066,0.042941013521097984,0.04542954507458674,0.010379571035579729,-0.0006720885514729024,0.010424705133556264,13.093754561518146,0.18454439110122886,12.25701227049756,0.17275128043311977,0.6732385088077969,0.1538189941058278,0.007547628103756099,0.00010366404675319743,0.007639610034035407,0.0001049273865719914,EMPIRE
ngc0628,59968.81690467969,15387.324154745373,2.427471056232446,0.021487826871637007,4.116623684642007,0.03626312559530611,0.05100938429122238,0.009096138444585428,0.021680234262781657,0.007782372250369692,17.69170657562372,0.15584533022549948,14.750163177408798,0.12993342623207252,0.7559283668600287,0.13479929575098598,0.008826781452236943,9.195680207183144e-05,0.008934352252622074,9.307746727162712e-05,EMPIRE
ngc0628,74505.74250565343,24230.641128058534,3.0344834177847266,0.02495565568609802,5.09252222179815,0.04150896099036884,0.062408319240483644,0.010131815649692757,0.022699831963205054,0.009573973111485008,21.88575293243769,0.1783899657479815,17.04409828954363,0.13892581714977167,0.924853720495821,0.15014740843905977,0.01006335200764657,0.0001165083304322233,0.010185992727355963,0.00011792820181160965,EMPIRE
ngc2903,11329.11764397676,8611.610942478304,0.17733838095463889,0.038840206227446786,0.3482057420270783,0.07626314595356679,0.012970561760344675,0.013113527130595139,-0.0022984202119654845,0.01500384595830479,0.596701832009364,0.13068813466537263,0.6273620038396063,0.13740324839566076,0.07664471802506327,0.07748951878949095,0.003190672735082455,0.00014564538488683848,0.008099348298320133,0.00036971284684604653,EMPIRE
ngc2903,15768.99218077566,9551.05417504213,1.3236586417015737,0.05426012138633619,2.552120163441445,0.10460754627051325,0.03169209036390054,0.015489635750519024,0.03971034504833038,0.017655582357263847,4.373433844508867,0.17926043992911952,4.524971950575873,0.18547175774605745,0.18727263895325946,0.09153025029641597,0.003339343576630353,0.00011618482414272966,0.008476741101493246,0.0002949288240577651,EMPIRE
ngc2903,21500.446178311227,13650.902328988373,1.9224514992068973,0.05858238015639641,3.6065259199822326,0.10996431175697893,0.10079692328554302,0.01722778221687519,0.05298605080861307,0.018592548330358255,6.180313429395724,0.18844004667773553,6.112416577880854,0.1863698465147667,0.5956219865999915,0.10180118136799264,0.003930578112995701,0.0001218556715839879,0.009977557648225365,0.00030932396025220183,EMPIRE
ngc2903,31096.1101839672,15146.894514227977,3.327410362186622,0.060521892449838174,5.981311095601995,0.10894696323059017,0.11343115526642578,0.015364462764196524,0.024677418543018678,0.01642393135083566,10.249857649636626,0.1866966701154932,9.55735750723847,0.17408308317023213,0.6702792886914519,0.09079058701749966,0.005441019867676804,9.345903379740212e-05,0.01381173146397771,0.00023724064772505444,EMPIRE
ngc2903,40375.95647587652,20956.027620417215,4.272702224061142,0.06654221680219853,7.521635768041355,0.11710026390819242,0.14830062358032592,0.013962142423116664,0.02553525127495959,0.016629364724572118,12.889430876037684,0.20066855186254987,11.776715550194979,0.18334529102818467,0.8763274627014367,0.08250409572215114,0.006648878841856379,9.949473921497799e-05,0.016877815434159386,0.0002525619559449466,EMPIRE
ngc2903,56402.684628369,26674.218705158113,6.924963476509776,0.07431217450633112,11.546694340828857,0.12421216457247797,0.2253603652182,0.01545705777043954,0.04492375375434676,0.018827709373798712,19.7869616586878,0.2128558412815675,15.865978230629114,0.1706763373927494,1.3316833893025786,0.09133774282116906,0.010297482301361252,9.08258550352288e-05,0.02613959584054822,0.00023055646739778875,EMPIRE
ngc2903,73561.38215372944,36955.229540139066,9.14517494478589,0.09335347230032967,14.624484274158931,0.1498684351201242,0.2996755637051507,0.01729501725968785,0.11034266513860302,0.018937571347988767,25.061208088590774,0.2568216402060375,18.717443601177575,0.1918121644066654,1.7708214573562775,0.1021984818853484,0.015258370288768263,9.633536700371495e-05,0.038732538776114885,0.00024454206231508743,EMPIRE
ngc2903,104990.46528165281,51059.18432022408,13.746579234418766,0.08972605648705458,21.501262575967463,0.14008026001671914,0.44295255687329166,0.016873529865545092,0.24839342853263535,0.01861282367282227,36.845580704399886,0.24004816030237744,24.669908849774615,0.1607239218653044,2.6174636416928845,0.09970785865159172,0.019394668791670473,9.345903379740212e-05,0.049232306387022605,0.00023724064772505444,EMPIRE
ngc2903,138960.19024035876,93140.90235298786,18.663997286626444,0.12603517785218712,29.026016666094723,0.1957368894201279,0.6081654535723323,0.022996682414598714,0.3283040373293665,0.026523552656693736,49.74035528468157,0.3354239933806775,30.376463271381162,0.2048436235920098,3.593727901912974,0.13589035476995498,0.017822812291575143,0.00012844715600495324,0.04524223459768833,0.0003260560830867832,EMPIRE
ngc3184,11950.302404920403,16901.215632743253,,,,,,,,,,,,,,,0.001567528510939336,0.0005960459493677396,0.0016306990256271684,0.0006200662648748526,EMPIRE
ngc3184,15333.480351973238,13745.257261067834,,,,,,,,,,,,,,,0.0020683096945007346,0.00037697255802389136,0.0021516614083761966,0.0003921643394475592,EMPIRE
ngc3184,28433.6519354774,18968.243881260216,0.7695745977124413,0.03370111805054961,1.497251904333502,0.0655200790619244,0.03985803294603506,0.013430011545170172,-0.010020803690875052,0.01347524852488441,6.2607414359082725,0.2739714490792901,6.8320035836432185,0.2989700087580903,0.5747100051970657,0.1936463351157222,0.002771435260614057,0.00028097875513113496,0.0028831225381437554,0.00029230204045201493,EMPIRE
ngc3184,36301.02624298145,12129.674435599292,1.0828334743299006,0.024055198176247027,2.0521729630884993,0.04548560791511922,0.03452590913159131,0.008507743830697346,0.007603139495194632,0.00810762667150173,8.58113739342889,0.1901975408329372,8.720907886909057,0.19329549893826845,0.4978265094846863,0.1226725239495735,0.0036369890765634363,0.00014048937756556748,0.003783557684583752,0.00014615102022600746,EMPIRE
ngc3184,46641.203448142835,13108.43605609298,1.5086967664355744,0.021642256353455926,2.8004414266958038,0.040219925659657894,0.04665055129407847,0.00718622580882755,0.009919198147929588,0.00661824593053441,11.71001327712667,0.16817915168300399,11.309819827327262,0.16243157537343433,0.6726508208010511,0.10361765412583933,0.004271423663853122,0.0001180346864535334,0.0044435596278323,0.00012279141772971188,EMPIRE
ngc3184,61676.639096792824,19813.748159385912,2.1354608305753735,0.025280625358126425,3.8143660837860622,0.04512256091053067,0.051182213352551395,0.00851157237297492,0.02240808179300448,0.006960960225624942,15.949727446239603,0.1886794640028251,14.593024704252434,0.17263016491404012,0.7379925181372564,0.12272772741521419,0.005678129309920398,0.00013497782795280085,0.005906954717859418,0.0001404173582731231,EMPIRE
ngc3184,77776.6667657163,34039.94164015595,2.634337341398869,0.040805802970727986,4.603786042467359,0.07151866833414341,0.047033032221103596,0.011126595466645711,0.03349626987333717,0.01122248350876752,19.250677828299107,0.29905448040146043,17.8003831572573,0.2765245142804839,0.6781657847696947,0.160433550424312,0.007126523101762703,0.00018394377343755537,0.007413717962418415,0.0001913566037373432,EMPIRE
ngc3184,106703.8699942455,107198.0268120568,3.687606377809707,0.09308910830558137,6.307025835849345,0.15941250543012137,0.1189046459239762,0.023819055190462752,0.026514972760196542,0.024124825116737053,26.3727552281347,0.6665815386573769,23.58330211077543,0.5960770375198416,1.7144772239374002,0.34344518082048964,0.008556627799364867,0.00042146813269670246,0.008901455072556972,0.0004384530606780224,EMPIRE
ngc3627,12217.397241239163,6817.212587263302,0.8910702375507402,0.03267382585779458,2.293734305831794,0.08497751772013862,0.059297288300268314,0.016383743744568892,0.03686429844177697,0.01790607569088617,5.390379740658246,0.19970102411837637,4.1571207187748405,0.1540116475767399,0.480521790521893,0.13276738456784515,0.0026384045437763547,0.0001521331519955554,0.004883760881534353,0.0002816027353549739,EMPIRE
ngc3627,19127.915763006764,13609.357138452591,1.5538869643115618,0.05051954226281122,3.8967157466322533,0.12585009746529657,0.06626155831682468,0.022792689257054986,0.09945712662158712,0.027532813283117574,9.157458892403561,0.2957534418925624,6.59894370409976,0.21312247603554418,0.5369574825064529,0.1847029462316849,0.0035608321062916013,0.0001939324776724285,0.0065912001961336035,0.00035897446066402914,EMPIRE
ngc3627,27104.605575459587,16440.973840780294,2.232467694210041,0.047661474813366675,5.481540772303891,0.11896337584290173,0.07296501501762329,0.020916565644276408,0.10814230503290839,0.022164848847081142,12.881869644402425,0.2795693334635574,8.614897101515304,0.186965177184068,0.5912796464516659,0.16949958190433698,0.00523711800287632,0.00016538617265752075,0.009694052451038652,0.0003061344486677597,EMPIRE
ngc3627,41898.145497920195,23449.272091745763,2.994385636626453,0.046399930864415496,6.1980776660661485,0.09696009453317311,0.04204485708389536,0.01899672460133805,0.11649386854479907,0.017825197851755764,14.565763871275232,0.2278606235670315,12.089808815456237,0.18912783427230387,0.3407149059816126,0.15394194879978934,0.005159449509350267,0.0001521331519955554,0.00955028588904383,0.0002816027353549739,EMPIRE
ngc3627,61970.97242255829,26023.370270083593,4.958324123276709,0.05007279521258782,8.949428956417924,0.0912385124459272,0.11946459284704658,0.016023872034343488,0.22520421340034416,0.017262885219624862,21.031564298656434,0.21441464593606122,16.838133946781166,0.17166305259821774,0.9680938488813154,0.12985112644689992,0.009443469868453952,0.00011437513547995511,0.01748012784403889,0.00021171158675981457,EMPIRE
ngc3627,93082.5116807183,28253.71181969021,7.442710685465742,0.04668925492479773,12.303143012159952,0.07766252546158631,0.18508929859529,0.0110386871966486,0.28203755856169593,0.013894025480475788,28.91294456840696,0.18251046025345075,22.395906767305167,0.1413722231654197,1.4998905298515581,0.08945315863155043,0.012841212914248577,8.269308632876037e-05,0.023769445610603405,0.00015306722433387984,EMPIRE
ngc3627,131214.54473490847,73385.22860246056,10.40415221737248,0.07979438503543954,16.333682228180876,0.12483770816186347,0.2927946992566341,0.022999858141722694,0.37260533813169927,0.023554960446233987,38.38489468866688,0.29337428107301583,27.71652143849283,0.21183631261240451,2.3726925324084402,0.18638176100137313,0.018950929297985305,0.00015213315199555537,0.035078702162085536,0.00028160273535497384,EMPIRE
ngc3627,198667.7052584208,96876.79451744047,17.669536492339176,0.07041567030403136,25.76119499275057,0.10310542580015664,0.6160977180406114,0.024607566695007244,0.74082490234546,0.024787576411954854,60.53997763865356,0.24230243100608845,34.892710933718746,0.13965298656196876,4.9926124295971785,0.1994099957622898,0.035751472745981956,0.0001330365821360107,0.06617697974555506,0.00024625444842470476,EMPIRE
ngc3627,301012.5284320422,214787.06635555293,25.005799194559298,0.11791196335019452,35.15309373731725,0.16624015858176303,0.9387708884821677,0.026768784073229798,0.9293679399306143,0.031093715020348148,82.61136602496755,0.3906719189858352,47.139138958398505,0.2229225681929973,7.60742828473049,0.21692364729778224,0.05026679938798902,0.00019393247767242848,0.09304525686558432,0.0003589744606640291,EMPIRE
ngc4254,12358.22430567878,12485.749678654955,0.10909873791235691,0.02806774389420332,0.3475299081765115,0.08940873785460635,-0.006885845505166799,0.01237956814929474,0.0012652254736167379,0.011205224954070746,1.2473695395695739,0.32090975063519656,1.3281018224427903,0.34167967962832707,-0.08522406110058078,0.15321823174258714,0.0032670433407283855,0.0004003597283568766,0.003959507810192766,0.0004852177660313137,EMPIRE
ngc4254,16729.94525250223,16768.926799351153,0.48495082980417625,0.049953106850590505,1.2709236937189416,0.124821141194442,0.013832126769557362,0.016614092761309148,-0.009407878023921512,0.01889638960584273,4.561654883116057,0.4480134968446524,4.770878318262745,0.4685619436701361,0.17119611761187495,0.20562768298505837,0.0033717306057410596,0.0004003597283568766,0.0040863840099290664,0.0004852177660313137,EMPIRE
