Galaxy,SD_star [Msun/pc2],e_SD_star [Msun/pc2],W_CO21 [K.km/s],e_W_CO21 [K.km/s],W_CO10 [K.km/s],e_W_CO10 [K.km/s],W_HCN [K.km/s],e_W_HCN [K.km/s],W_HCOP [K.km/s],e_W_HCOP [K.km/s],SD_mol_MW [Msun/pc2],e_SD_mol_MW [Msun/pc2],SD_mol_SL24 [Msun/pc2],e_SD_mol_SL24 [Msun/pc2],SD_dense [Msun/pc2],e_SD_dense [Msun/pc2],SD_SFR [Msun/yr/kpc2],e_SD_SFR [Msun/yr/kpc2],SD_SFR [Msun/yr/kpc2] (no inclination correction),e_SD_SFR [Msun/yr/kpc2] (no inclination correction),Survey
ngc1672,170.56366388493788,64.71121100062179,6.692523570111787,0.013038032237573268,10.481680903578699,0.01992624564896424,0.0850561862959763,0.012691555874825287,0.12509367661875462,0.01258233603825757,33.562576298406285,0.06380428350054161,21.213980797682442,0.04032893163373306,0.9391441646097244,0.14013325965714368,0.014729643783090692,5.277780002870694e-05,0.020010463348966837,7.169950941555899e-05,ALMOND
ngc1672,216.92323509445941,137.9471136177711,15.546739544806771,0.07455097224522225,22.218849818969844,0.10435385274212507,0.5102038864297356,0.017741946433944666,0.543388649557528,0.017369426987134177,71.14525324439123,0.3341433665944198,39.08496779962539,0.18356787175862516,5.633393919571441,0.1958969263479154,0.03083577201751473,8.831415114485613e-05,0.041890903465155206,0.00011997622690020353,ALMOND
ngc1672,308.54460058048625,276.1165793106542,25.120588699122894,0.12230996751252712,33.368278164284796,0.16226785625387397,1.1814485381437407,0.027388505278094295,1.1614401473525504,0.015246331739884019,106.84597176135016,0.5195852989991356,51.41447130691506,0.2500253683550603,13.044912412642137,0.3024089843365302,0.06535291077357983,0.00012489507029852295,0.08878300419486575,0.0001696720072446196,ALMOND
ngc1672,426.98045805703595,429.6002495966119,37.06945684971288,0.16912080103824403,46.277811944164775,0.21076598594862705,2.172892567209601,0.03207367539768507,2.215663980023237,0.0183487499073109,148.18258718112924,0.674877393195059,65.97325981408875,0.3004662184058734,23.991898340206635,0.35414008550189796,0.10909521147308679,0.00013963693362105615,0.14820763915798685,0.00018969907103890313,ALMOND
ngc1792,34.340625677312104,10.0437342719491,1.8216284141815176,0.006851924213725382,3.7604367390026168,0.014207316979096317,0.01909041792598455,0.016072635606273023,-0.016422266832966884,0.016440736809541494,6.887261653449887,0.02602078328127659,9.968438960724114,0.037661788226051686,0.12056624458488359,0.10150732808169691,0.0018991587064951375,3.453656499145938e-05,0.004510682099238674,8.202761830456204e-05,ALMOND
ngc1792,44.79866308744524,15.197153343393515,2.925914911408183,0.007022963371433861,5.61989877346689,0.013353070962371164,0.03147636352787231,0.025427211433774414,-0.005952986107331528,0.020921960381464263,10.292877132413748,0.0244562267571416,13.551767746109833,0.03219946188955025,0.19879014479712825,0.1605864997152957,0.003276771050095826,4.0021563154392865e-05,0.007782642108014156,9.505500929789312e-05,ALMOND
ngc1792,60.063431171521,21.65560636285755,3.8416255506965697,0.004829997726380292,7.130453610278468,0.008901014938674612,0.023611105401311856,0.020483705304417815,0.07391589843050937,0.018732308034641588,13.059467059349998,0.016302260380579588,16.36386013286131,0.02042716655319382,0.14911681450720352,0.12936560285438323,0.004415681386414001,4.2525283980480926e-05,0.010487662204069747,0.0001010015837853768,ALMOND
ngc1792,80.01306072775994,37.869443750837874,5.438782667518025,0.009259704787990514,9.528133545414342,0.016308302890387812,0.03752140587948815,0.026554970494769826,0.1012520360902474,0.03277042288724979,17.450831738679078,0.0298687511386256,19.92921236647746,0.034110734289172204,0.23696783464743085,0.16770890401822713,0.007134299860603046,5.5807403484482536e-05,0.01694463899292111,0.00013254787766895347,ALMOND
ngc1792,105.38080404504454,38.64545921604249,6.873677735169319,0.006251133301130809,11.546326548446835,0.010571883716325736,0.10217165185243476,0.02713800882940621,0.08034945082560321,0.01875884048587599,21.147163905334065,0.019362466218084372,22.61787168884323,0.02070905481513436,0.64526886811185,0.17139110430994797,0.010723411995973015,4.322822885809572e-05,0.02546912080995195,0.00010267114455739894,ALMOND
ngc1792,137.61595384511028,68.99124052132929,9.021991950210833,0.008094964978274855,14.593480253156736,0.0130326817579298,0.1638721886354233,0.031522466338644105,0.1142666305667639,0.03455659211513304,26.72804355288866,0.02386943207474692,25.986341667598325,0.023207056516445498,1.0349409034563957,0.19908130881360572,0.013577866204702523,5.9192690166437033e-05,0.03224872035493903,0.0001405882546974029,ALMOND
ngc1792,183.72852217791743,73.71412228437082,12.191339003671967,0.010368155287439711,18.583526001136498,0.0159940618812324,0.4017656745651038,0.01862307325006472,0.3397368691712472,0.0192136329832683,34.03583543529125,0.029293216911483805,29.08175228022302,0.025029445195498018,2.5373660636048587,0.11761471189865047,0.024075994412915313,4.7354152133149625e-05,0.057182770796509776,0.00011247060375792232,ALMOND
ngc1792,235.17031092194753,121.81139691985858,15.752167866657452,0.014087154679832596,23.058741984051395,0.020612246735112267,0.5835182387636451,0.031238326192319015,0.5137993796421748,0.028518715623234797,42.23221941121494,0.037751449202104916,31.676865510194,0.02831600128674354,3.685231144089258,0.19728681114933058,0.030844136308833144,6.113394752848697e-05,0.07325774988625866,0.00014519892509744215,ALMOND
ngc1792,311.004659286692,147.41100492885346,19.153457979823575,0.012900567516502032,28.080272502775916,0.01877085544125707,0.6199709245745706,0.021253261828313205,0.5433940231483171,0.04021937707805598,51.42918162162368,0.034378930389162704,33.66956455552949,0.022507136602019764,3.9154494373867474,0.1342257657089415,0.028488741018142767,5.5807403484482536e-05,0.06766346261684168,0.00013254787766895347,ALMOND
ngc2566,33.95104739576641,8.200734911523785,0.9177927902387331,0.04507488554980667,1.814512771087304,0.09985021122026079,-0.0028833295960873284,0.00949147420173045,0.010135742190110857,0.008525670578221723,5.230146548416842,0.28780797021307536,5.393348394220065,0.29678874953557277,-0.028658279939718725,0.0943386163978359,0.002459017482421979,8.862543180094924e-05,0.0037110520411259363,0.0001337500005313669,ALMOND
ngc2566,45.49933749427372,13.763431156358932,0.8386017391525126,0.03640905760778731,1.6763452750853383,0.08111625011311406,-0.018291222014878174,0.008847136043146773,-0.010106926627651606,0.00997352234275632,4.831892943464227,0.23380925299048685,4.591856342996174,0.22219418227131357,-0.18180195620135003,0.08793434567221656,0.0027052418469717013,0.00011098302840887479,0.004082644125024907,0.00016749120209647,ALMOND
ngc2566,59.76108848481494,23.08076940202425,0.907740657065814,0.03662400777727795,1.7232545068770015,0.07438024009987455,0.013250482277187446,0.013332198895675655,0.04779692458382838,0.015486110556936798,4.9671039822914915,0.21439339652355496,4.340936715958953,0.187366354710154,0.13170052808087582,0.13251273412611606,0.0032131589476973002,0.0001416775465327313,0.004849172548203902,0.00021381415626380742,ALMOND
ngc2566,79.39228675976815,36.52875813838981,1.881011231458184,0.024217734568586703,3.4593858704859675,0.04491630537378649,0.023715350626892024,0.016865328781322797,0.07875142348175837,0.024519009723717483,9.971324180497398,0.12946663328116267,8.252001904046406,0.10714313214650087,0.2357140016376647,0.16762957455381566,0.00464090819675195,0.00016889084518697197,0.007003875311724573,0.00025488339153297707,ALMOND
ngc2566,99.54835564731034,60.31774648208626,2.6854901718880604,0.03145130112806571,4.778266207855585,0.0582263518228943,-0.05898706568173524,0.02457534390326957,0.09861470780213658,0.043091380993347334,13.772861184910498,0.16783147402756027,10.914210305313674,0.13299691173787764,-0.5862901845920442,0.2442617334315422,0.0075598897592553775,0.0002219660568177496,0.011409086971654697,0.00033498240419294,ALMOND
ngc2566,135.02860026389348,78.18598289423521,5.991417800438512,0.02282634161115949,9.86104574935697,0.03736278578079283,0.002115088472767943,0.02402709539350862,0.10574028209172562,0.03880331661417495,28.423450753049813,0.10769438948261298,20.416515847374214,0.07735669495756547,0.021022500387090675,0.2388125266219621,0.020961272679167673,0.000212516319799097,0.03163392465351886,0.0003207212343957112,ALMOND
ngc2566,175.48939893347506,157.11579694670252,6.792768182926011,0.03780998022537241,10.607375186268012,0.059561902418976506,0.21438891906291246,0.04320502114222391,0.3513916988558776,0.04361613879633519,30.574668639547873,0.1716810613391722,19.783385676939364,0.11108649090986036,2.1308759382958034,0.4294276978863355,0.038453274763869276,0.00032922886695167683,0.05803216317920638,0.0004968591998358699,ALMOND
ngc2566,237.31367816716505,179.5001653839439,18.93326856089906,0.039868514088294366,26.610714917016146,0.056882105648829166,0.8719525350066502,0.03241626009656355,1.0074437260235365,0.04439686454948862,76.7026504259529,0.16395682260623337,46.37151758710384,0.09912208562271674,8.666598461819115,0.3221949574223824,0.10152647257909196,0.00027824917768365837,0.15321974161886015,0.0004199226667422917,ALMOND
ngc2566,311.7391339220238,280.19524146820714,27.022714256338077,0.04714813876817748,35.30716104250623,0.06167086700298072,1.4551251785451313,0.052567435508181694,1.667105966203963,0.04556088908527393,101.76926247270634,0.17775993497154316,55.124229998532094,0.09628525648914309,14.462926739512628,0.5224835497651354,0.1831721672857963,0.00032922886695167694,0.2764361986617082,0.00049685919983587,ALMOND
ngc2903,36.15641539692737,13.029039986576125,0.5797245183243978,0.032250678385859474,1.1922948429802034,0.06631908529232114,-0.0046503700684385665,0.008500726410330063,-0.0024397285951929535,0.008195502758711688,2.0431728464899312,0.11364752189536238,2.2756129106451413,0.12657654908257293,-0.027479634975979376,0.05023188592493486,0.0016079260263080623,6.920937074624971e-05,0.004081632309640903,0.00017568420384140673,ALMOND
ngc2903,50.34697796882114,13.060229793676632,1.1682592009206019,0.019965202822983023,2.260120462168737,0.03840435647056316,0.002724830046323253,0.0059883755431763925,0.005424248926355329,0.006850621283402162,3.8730493428596597,0.06581152203211986,4.058249352140153,0.06895847251277465,0.016101371276390736,0.03538608145239987,0.0026306307409176013,4.974736960748901e-05,0.00667771231461286,0.00012628097797247337,ALMOND
ngc2903,68.58569113573087,18.409533994175202,2.148374655196627,0.012841631292721579,3.9525390820733435,0.023183647622882355,0.015484706184025754,0.0067559691437521305,-0.006482527693937154,0.006191870943197544,6.773257952703047,0.039728595308912665,6.651266375623814,0.03901305279883555,0.09150112085384876,0.03992189078440887,0.003802180153537782,5.14934196510041e-05,0.009651626447883567,0.0001307132305483115,ALMOND
ngc2903,95.46772064098013,21.299218501842272,3.3669177193385416,0.018155102261747,5.892748305244578,0.031644698833584776,0.02932330074454063,0.007538789317933498,0.041749508323273746,0.006955898432869636,10.098092262464975,0.054227852928158266,9.382452689866366,0.0503847906463155,0.17327515636221147,0.04454767589865881,0.005929283923337099,4.281571866831777e-05,0.015051163075017223,0.00010868536102892779,ALMOND
ngc2903,131.96048032641392,33.151191236559804,5.7314506578032365,0.012181036296576925,9.549896704548726,0.020320290496395593,0.10378647805580066,0.005065752681586078,0.08605385406266208,0.004668242529796374,16.36515476721022,0.03482181108092928,13.341678663994637,0.028388452205226764,0.6132876503253221,0.02993418427349253,0.008341708779336661,4.8167683501857483e-05,0.02117497168046491,0.00012227103115754374,ALMOND
ngc2903,186.96805186327921,45.87367744959388,7.593603744514521,0.019102863660214544,12.14803868021188,0.030312727940203926,0.19209825796296862,0.004371006527752698,0.15618373482656106,0.0031347469350640074,20.81745376628322,0.051945324594085886,14.461192808524126,0.03608468945770427,1.1351333185654053,0.025828839875661164,0.01176915322713058,4.707695303481838e-05,0.029875352026777383,0.0001195022714991168,ALMOND
ngc2903,260.70689139223765,68.79338447605186,14.175328358141918,0.037544635753615135,21.813885208398332,0.05641555911495593,0.47684479717029965,0.003675820725165644,0.37734121800701764,0.00865809438135276,37.38130563648496,0.09667637093448317,22.490727601076664,0.05816602408948286,2.8177372496366653,0.021720897536786233,0.01704924010582841,5.0597813597960125e-05,0.04327856389672135,0.0001284397835470165,ALMOND
ngc2903,335.4321799019741,154.3998033237919,18.47765906352498,0.03142006759872288,27.833950511059097,0.044659870665508986,0.6841931694694531,0.008812510675968978,0.5274667478427449,0.012109269866132212,47.69757432867195,0.0765312670844415,25.987541504307977,0.04169728770753568,4.042985455648226,0.05207425925972796,0.022617101609771064,8.840339567538867e-05,0.057412275919704714,0.00022440718675294574,ALMOND
ngc2903,524.4617660454865,397.5557312482868,28.364926662486276,0.037422260156522405,37.644410827200254,0.04974533650928434,1.6593884394933411,0.014379921832998984,1.1475601101951074,0.012471653691625697,64.50924322711694,0.08524596193104692,29.628234144754135,0.03915233218743085,9.805539759107333,0.08497280799990348,0.0847508662494723,0.00014564538488683848,0.21513544049546082,0.00036971284684604653,ALMOND
ngc2997,36.83359213438038,6.682332039542071,1.2702508592027837,0.015949694209720196,2.3333168502052466,0.029325323537282927,0.035776486754568355,0.007183653172043611,-0.0034009736540515905,0.009575676963803768,8.51244613061844,0.10698514299595425,8.808903365710046,0.11071104260245863,0.45007029698318674,0.09037077728581143,0.004814311914439852,7.205462424399913e-05,0.005740408807040836,8.59152890276317e-05,ALMOND
ngc2997,52.76249113219534,9.37629460272187,1.7785898352825793,0.0100113974731425,3.0984666340714666,0.017788655363445868,0.021166731406658812,0.008203938884913175,0.02764912138360387,0.00773346772983453,11.303878557141484,0.06489687438041253,11.31403263414228,0.06495517011105387,0.26627871975556183,0.10320603125999521,0.007189681097998323,7.06332888729982e-05,0.008572711828449651,8.422054090444082e-05,ALMOND
ngc2997,75.20754197493088,13.313620495931048,2.7107955738173075,0.00763337353202273,4.538084430315094,0.013011043038469746,0.035298249299046784,0.008423844583993697,0.05233386303046267,0.009008282380472969,16.55591663252141,0.04746710801766563,15.468451103251843,0.044349259281828826,0.44405404180666097,0.10597245782312967,0.009389636203686602,7.035898380228856e-05,0.011195857542359381,8.389346960708787e-05,ALMOND
ngc2997,111.34386679382487,20.196452392599316,3.9074939075632154,0.005263141642843244,6.276089555682873,0.008493339675404079,0.03947474280843514,0.010982697065728863,0.06327926708075222,0.007160339394692386,22.896536425812908,0.030985545940561757,20.04902861670803,0.02713205550889726,0.49659457455974765,0.13816297178531053,0.012828841953182459,7.205462424399913e-05,0.015296640234568584,8.59152890276317e-05,ALMOND
ngc2997,158.17176575488713,32.62332409365441,4.021739220887818,0.00514191767046875,6.583945464239596,0.008793878492813987,0.09542092703958062,0.011205863389732345,0.08904194166964435,0.0075710957449925155,24.019661575897512,0.0320819767545494,17.864122169904906,0.023860300878277663,1.2004008461124591,0.1409704172007849,0.011393986297285993,8.198843767123191e-05,0.013585771019959591,9.776000351614492e-05,ALMOND
ngc2997,229.37796986145173,68.72957855925827,4.568210481362763,0.011828875126252724,7.540260420926627,0.0199579768671612,0.12712064868770137,0.014171467187798588,0.046527480590763545,0.015922437138371305,27.508506030085968,0.07281102990487316,16.710480618969697,0.04423022110840541,1.5991851994875785,0.17827788652516474,0.009084385032187928,0.00011912643811589438,0.010831887250369193,0.00014204199201568553,ALMOND
ngc2997,344.25139955930837,219.3021257103724,8.837363822749467,0.015692379812560865,13.57195151859961,0.024194728654654555,0.19668886744148043,0.02579168254726675,0.2345448680998743,0.029866097952280204,49.513423853807865,0.08826761967606783,24.719082791106707,0.04406672834803041,2.474357462485329,0.3244608757527643,0.012592195011224725,0.00025270533663104556,0.015014471107616303,0.00030131656730261004,ALMOND
ngc2997,497.31096738396127,447.73641949178045,15.172106387843085,0.02050016326865883,22.682080719814554,0.030589196483019658,0.24520423034414307,0.042671271471746236,0.4642818280117353,0.046291077182312936,82.74915180969808,0.11159602572522594,38.46987709351153,0.051880717806592064,3.0846835668801456,0.5368070922024418,0.02413747282815388,0.0003573793143476831,0.028780636582115767,0.00042612597604705656,ALMOND
ngc2997,846.2614761597528,1692.5229523195055,20.23052881238982,0.03725556715327674,28.451567462029633,0.052395035840509696,0.6115573913848493,0.09442451173153804,0.9068031198694371,0.0908929248060883,103.79749125408303,0.19114845892658283,44.57942373495333,0.08209531891201909,7.693427771459303,1.1878658832278755,0.06503063008857939,0.0007991244406336855,0.07754013622761495,0.0009528466494196658,ALMOND
ngc3059,33.22057601736244,13.584622777856836,0.0,0.1005040704039025,0.0,0.2165477638010438,0.0,0.007521986748416264,0.0,0.007213095214376415,0.0,0.8206684012693796,0.0,0.8836069939070794,0.0,0.09829888113424944,0.0020549212785676133,8.46736772194315e-05,0.002358687674986966,9.719046706865191e-05,ALMOND
ngc3059,42.583751215728554,13.32651265052597,0.0,0.021240474511254808,0.0,0.04188057889772276,0.0,0.004141606533065214,0.0,0.003986564117043801,0.0,0.158718183577311,0.0,0.16720773388158544,0.0,0.054123372177480304,0.0032174539930781513,6.478315776546143e-05,0.003693070463312803,7.435965424166603e-05,ALMOND
ngc3059,51.56420788699569,17.223021683833803,0.42194945375538534,0.031242883536099407,0.6760311308461814,0.051126901352890046,0.002516645491697192,0.013351304486138632,0.004909186144080497,0.017133467973956283,2.56200931204071,0.1937597122161153,2.5850156504753636,0.19549963622548366,0.032888044650899305,0.1744776129719238,0.004838243855644832,6.913576794424369e-05,0.005553451740421693,7.935568406032301e-05,ALMOND
ngc3059,64.71245695302726,20.003227244073347,0.5146936143864878,0.031479426758646824,0.7949302523139243,0.04902811350282148,0.005273481363560893,0.010662733150413679,0.002946175795625009,0.011912410919530648,3.012610833915193,0.1858057678331945,2.9122816412612966,0.17961786514517458,0.06891494694928768,0.13934280577394229,0.006546156463481665,6.400728357599167e-05,0.007513834583343837,7.346908733424733e-05,ALMOND
ngc3059,81.26321782382998,25.128083289540967,1.1244594049475423,0.028438309695772605,1.7767876261026894,0.046026066425074036,0.02195784043925371,0.014625667363412542,0.012252844100571349,0.01588147119443191,6.733634348903314,0.17442866962360987,6.143536419871712,0.15914271981176814,0.2869496077957686,0.19113125105782222,0.009472058689402808,6.400728357599167e-05,0.010872254971743184,7.346908733424733e-05,ALMOND
ngc3059,96.77480799503834,23.669712687373735,1.4529001135402968,0.026777903187147234,2.3322790923366776,0.04344885972397966,0.046436832607449595,0.009629905451645595,0.025825819421738536,0.012161384155640484,8.838824841342992,0.16466162300995346,7.12134121044285,0.13266600738984852,0.6068461486842968,0.12584559943882873,0.009926968582150182,5.067767012936826e-05,0.01139441140101565,5.8169038968985026e-05,ALMOND
ngc3059,121.77593133015239,99.7023112425133,7.333894322306756,0.10633903137068257,10.202379747256195,0.15510084179339528,0.26150235416328843,0.03347453565791318,0.13341771779172026,0.03521999124896779,38.664775518145895,0.5877980803674645,26.822773324751033,0.40777101274054783,3.417366938812501,0.4374521667901384,0.03411685173062326,0.000169347354438863,0.039160136461515095,0.00019438093413730382,ALMOND
ngc3059,155.92673559229658,127.58205163775182,7.5763600815722985,0.11209730879100796,10.177143601217459,0.15893395180786637,0.3136318277211103,0.04002113376751808,0.23790770820899831,0.034690466733357926,38.56913607463339,0.6023247243385185,24.86673320148327,0.3883376643905101,4.098605698762488,0.523004467124255,0.04706691772943054,0.00016934735443886295,0.054024531209982574,0.00019438093413730377,ALMOND
ngc3059,199.1164442546328,230.36499250762967,6.993087094354754,0.17466627092787462,9.850130476821668,0.24839683966035,0.20003406367929222,0.04842099052353329,0.20156369462104823,0.04845341641855818,37.32982825043176,0.9413693944755629,22.929664474913494,0.5782315476371764,2.614086584578423,0.6327755353833302,0.04779628303209419,0.00023949332539944363,0.05486171410739997,0.0002748961533237264,ALMOND
ngc3521,36.69883539143682,6.369279426743782,0.7038303346332921,0.007610635357869085,1.4735696035131516,0.01791058481143473,0.01157792634423745,0.01062176096618059,0.03122811518801427,0.01254657711638898,2.3180235384507,0.02817454776573963,2.4172072632405555,0.029380081939712463,0.062802939550155,0.05761634614364709,0.0012864580422800513,3.137545913774528e-05,0.00355744091721426,8.67625203968379e-05,ALMOND
ngc3521,56.39901055085976,13.579433285477874,1.3901866818182502,0.011792956001609373,2.7329412330489973,0.023922452845857464,0.03889200949338699,0.011744797409247956,0.01690281117804001,0.014200412605373205,4.299099338305207,0.037631618256761645,4.137589716973502,0.03621786436636077,0.2109645931901209,0.06370810970730847,0.00228027599149676,4.357204606397539e-05,0.006305644527912234,0.00012048972793547766,ALMOND
ngc3521,87.29048267212842,22.14948195039822,3.3060682985804246,0.008940354339550836,6.003820494330645,0.016379416540846393,0.016903116565449707,0.0154494090097992,0.02479887983799782,0.014030336526435514,9.444411172238832,0.025765917671789044,8.434418576064349,0.02301049061471194,0.09168873391542369,0.08380328836786562,0.004626079881475498,4.592896929197901e-05,0.012792493276729872,0.00012700732497670903,ALMOND
ngc3521,132.942451310225,36.088685522838354,7.075596486269288,0.011529306478716167,11.99023366391173,0.01964260294172888,0.0770442119192012,0.013499146431872168,0.08272686887064329,0.015592381043979383,18.861439458447215,0.030899128121817384,14.964451809736925,0.02451501725308349,0.41791620018892134,0.07322434537351477,0.008236902441618805,4.915589743109231e-05,0.02277749667216734,0.0001359307455794097,ALMOND
ngc3521,203.4829837512572,66.58462820417387,10.203579861440629,0.011945842699730006,16.498551721058448,0.0193119304598462,0.27213185634345316,0.012533005750152286,0.26140987361594326,0.01767795758949878,25.95332527800643,0.03037895819248759,17.724098270799246,0.020746460601888294,1.4761434833376448,0.06798364224352818,0.012034334916253492,5.913780157930949e-05,0.03327853224553182,0.00016353369342654074,ALMOND
ngc3521,318.1204350035111,125.8317060755508,14.769316987442206,0.009324306276086353,23.04139920793372,0.014569579634352745,0.435608076206222,0.016266360025982942,0.356704132075746,0.018191334127973417,36.2456619595662,0.02291892317624085,21.08364668357531,0.01333164998213902,2.362898749235436,0.08823473176794923,0.01652493787733248,7.149411591551909e-05,0.04569639135300224,0.00019770259498487396,ALMOND
ngc3521,453.94259158075147,236.48139399456292,19.196363051540782,0.01562421900141194,29.17140559386182,0.023649708759781434,0.5578852940531458,0.024776120779082374,0.4315888419935921,0.024543422864183498,45.88857197858222,0.03720257356827855,23.47269341205084,0.01902967483745282,3.0261754442563586,0.13439481037556492,0.021011106958230868,9.412637741323584e-05,0.058101989456803595,0.0002602875611905137,ALMOND
ngc3521,698.0543675552996,407.0490013664931,20.40828315176138,0.016364397763533343,30.818994410726766,0.024562913669553366,0.5886866300079419,0.028363395878278824,0.38512262577872514,0.031221878824288698,48.480339378015415,0.03863910596636367,21.857717046234203,0.017420724688969984,3.1932532423454667,0.15385351260826158,0.021557818920214685,0.00010523648918589807,0.05961381140479709,0.0002910103402598123,ALMOND
ngc3521,1080.9665176348528,892.5206107429515,20.332061755625546,0.027002488035606932,30.49520400750749,0.04054607641340095,0.677528583670816,0.046090513442103145,0.4250200859041797,0.04046718317803,47.970995418695594,0.06378168991407626,19.402079177580198,0.025796783806376674,3.6751647418243176,0.25001193162545177,0.022463182817272137,0.00014882687026322657,0.06211741312868417,0.00041155076998623563,ALMOND
ngc3621,34.31976733421344,8.747619857695764,1.4666648570116725,0.008647734015941351,2.7141626867564863,0.01600020035327426,0.00649592365547388,0.014261898143546791,0.02361744359609291,0.013103040289573495,4.839800442592437,0.028531000418359265,5.4969234883928415,0.032404791934565316,0.03994243098682638,0.08769420833013293,0.00392758130657402,4.768078741817984e-05,0.00958126521890437,0.0001163164386527436,ALMOND
ngc3621,46.123590333262285,13.22245855227393,2.283628907146113,0.008858500068290871,4.047774032673535,0.015697754454740878,0.015728103743993194,0.014477252774257602,0.01873415966285244,0.014846195233645752,7.217849781237227,0.02799168941805538,7.82074980979137,0.03032980822918579,0.09670968004969034,0.08901839068372502,0.005646939475767803,5.363412793854734e-05,0.013775609101171501,0.00013083950768981643,ALMOND
ngc3621,62.714952736980536,19.182351430442544,3.361530672209905,0.00965296914855566,5.7739758740775375,0.01659902466054641,-0.034977335917362726,0.015123384779117243,0.04776246635554893,0.023184855557982883,10.295952828190112,0.029598803082330854,10.632354964023905,0.03056589187354575,-0.21507023482411708,0.09299135655913807,0.007770119467854938,5.725389482165135e-05,0.018955069187104857,0.0001396698650600319,ALMOND
ngc3621,84.45850403929263,28.63760514256277,4.164852357411811,0.013394461787141442,7.012741426289511,0.022649867489269587,0.048033969589076665,0.011766758836924393,0.03847462407221818,0.013246528125437595,12.504876448398173,0.04038845542830283,12.09205209478152,0.039055108547622536,0.29535345812112224,0.07235198221371274,0.007819802813786182,6.346075599628363e-05,0.019076270831876168,0.00015481139325488594,ALMOND
ngc3621,110.42482979762194,46.2382347112887,5.668919044054074,0.012659696304986097,9.39314248542805,0.02110221689388412,0.15545130997808249,0.016686532396624206,0.048592596319750825,0.015418613810122172,16.749524772457843,0.037628738749168826,15.532284825358401,0.03489414152407181,0.9558460890129348,0.10260290976479827,0.010909023028246374,7.828442132397867e-05,0.026612368975739233,0.0001909734629702074,ALMOND
ngc3621,148.73574702041006,60.95866501545451,5.7129756840860555,0.00877389526920268,9.43192465826937,0.014526399331815203,0.07017217311840795,0.018412669007508178,0.047897957285082754,0.016941822291449974,16.818679793340696,0.025902969729279687,14.316071135808864,0.022048624614394535,0.43147785143930767,0.1132166571101768,0.011289833074320318,7.663614364501222e-05,0.02754134835634442,0.00018695251868825353,ALMOND
ngc3621,201.25163585563982,70.23359881183393,8.476842130993727,0.008889005822538156,13.684641781075271,0.014359926036825527,0.18500303284891936,0.012128670286185493,0.151301621212538,0.016833569410622043,24.401976960310805,0.025606120343389088,18.95017209118601,0.01988528994532178,1.1375550674298176,0.0745773198026594,0.015195434773616297,6.535552289539227e-05,0.03706899471155123,0.0001594336436352852,ALMOND
ngc3621,271.59811606643444,121.87658252484472,6.662168576533078,0.012154192107656817,10.79142464164196,0.019687987447045387,0.18299681506823617,0.014618574557975824,0.16369362263685616,0.014212810963949865,19.242892849299416,0.03510693401869526,13.0416675456736,0.023793354024542707,1.1252191442417492,0.08988735649867018,0.012543607726039768,8.395068918915875e-05,0.03059990947200012,0.0002047962233359252,ALMOND
ngc3621,357.82234541183766,321.4471296210708,7.792246958441867,0.019314021129980145,12.451980150816023,0.03096514111818945,0.2563222793251043,0.04425650256015348,0.13412891526240855,0.03792055094122172,22.203937641295337,0.05521596196867782,14.023764547670762,0.03487379862217573,1.576086095732007,0.2721263969501317,0.014650948495804445,0.00016790137837831748,0.03574073005486867,0.0004095924466718503,ALMOND
ngc4303,34.94998894362916,8.58111391744038,0.6946508470537083,0.023879364968582298,1.4794028760825713,0.05355167804975411,0.002161653457136056,0.014110186460440466,0.013518716583128094,0.009535139674346606,5.901650705398444,0.21362896047253735,5.60335221364295,0.20283110070663146,0.029735491202940778,0.19409832967499255,0.0038924795378947885,0.00011751028301638113,0.004244519684825056,0.00012813804275054732,ALMOND
ngc4303,50.32928556796376,12.193336094663145,1.4911654061143054,0.017965505575867378,2.8144910617324097,0.03636444775641302,0.0002133446461179421,0.009641133129265619,0.00887861230961896,0.009462218421166528,11.227599613564367,0.14506546676544482,10.863838253013121,0.1403655118885495,0.0029347478555788193,0.13262247397021817,0.006136857871843386,0.00011579471235065093,0.006691882073219754,0.00012626731397971902,ALMOND
ngc4303,70.59244488923686,19.668252646348833,2.8731583986162783,0.01974838872487795,5.187949231907188,0.03784216178409696,0.026125278958576158,0.015151480413430818,0.06721046928445362,0.016507178562235113,20.69582582205788,0.15096038029768766,19.13983709027098,0.13961062055825674,0.3593767539762595,0.20842226632478425,0.009616753189249112,0.00013338641546400856,0.010486502965137819,0.00014545003014490877,ALMOND
ngc4303,101.56143398922136,34.986967566938894,4.431960886700996,0.020779219384677684,6.979226281772303,0.03275134374811899,0.022089333296983517,0.017268204579420646,0.11378917199460362,0.016337429381144748,27.84160851304033,0.13065203134230302,26.320574272208205,0.12351428952638614,0.3038586845467425,0.23753971464151558,0.016760413921036575,0.00016495816431995626,0.018276244260523714,0.00017987716282442937,ALMOND
ngc4303,138.82189503171057,48.56038850680273,4.812946093477491,0.013521485832961585,7.399284433695751,0.020849357760798996,0.06642831539892313,0.02023222120044681,0.033266701319724125,0.01992840732726101,29.51730924925346,0.0831724940686517,25.890507505810657,0.07295306166892164,0.913781337915224,0.27831243418587054,0.020207302015059655,0.00016743887742112448,0.02203487271933452,0.0001825822343573183,ALMOND
