Name,L_CO [K.km/s.pc2],L_HCN [K.km/s.pc2],L_TIR [Lsun],M_mol [Msun],M_dense [Msun],SFR [Msun/yr],Type,Target,Reference,Publication date
Neumann23,3994393.0638753097,158471.10797145579,29141464.601187997,17375609.827857595,2377066.6195718367,0.004312936760975824,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,3456752.4708112567,140671.13648164313,37591851.03379152,15036873.248028966,2110067.047224647,0.005563593953001145,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,7314436.156041403,277282.899278762,66034338.14426614,31817797.278780103,4159243.4891814296,0.00977308204535139,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,8729130.594883539,354706.8481506869,74537895.74014015,37971718.08774339,5320602.722260303,0.011031608569540743,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,7904310.544708726,324262.6774236283,69046070.42254198,34383750.86948296,4863940.161354424,0.010218818422536212,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,7219697.191187248,279458.25817253307,57757132.85610243,31405682.781664524,4191873.8725879956,0.00854805566270316,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,5831189.364917215,160834.1469625989,36676687.02440587,25365673.73738988,2412512.2044389835,0.005428149679612069,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,9641642.69331512,364475.64027443447,90663510.63323765,41941145.71592077,5467134.604116517,0.013418199573719172,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,17224699.09518118,847535.9929681484,147287279.27216673,74927441.06403811,12713039.894522227,0.02179851733228068,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,16880452.01365862,823928.5292111648,149270085.02743664,73429966.259415,12358927.938167471,0.022091972584060624,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,11186272.73204599,421427.3587034399,95723119.64104433,48660286.38440005,6321410.380551598,0.014167021706874562,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,9787399.825428903,298775.112298256,69171876.83800212,42575189.240615726,4481626.6844738405,0.010237437772024315,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,5155885.311878434,99624.74723682803,27755347.020156734,22428101.106671188,1494371.2085524204,0.004107791358983197,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,6257941.498987908,114411.62063680592,83052114.59015472,27222045.520597395,1716174.3095520888,0.012291712959342898,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,9996029.672015507,193013.0429761195,131975240.63659781,43482729.07326745,2895195.6446417924,0.019532335614216478,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,23868066.59361769,1200903.1315647452,292561993.2975746,103826089.68223694,18013546.97347118,0.04329917500804104,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,28786597.478149194,1661211.3405867333,344529704.49783295,125221699.02994898,24918170.108801,0.05099039626567928,parts of galaxies,ngc4826,2023MNRAS.521.3348N,05/2023
Neumann23,155569475.5732467,8381343.229724598,2526149189.6208625,676727218.743623,125720148.44586897,0.37387008006388767,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,112953672.15806317,5066986.881022198,1321645230.6285882,491348473.88757473,76004803.21533297,0.19560349413303108,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,43752383.64844315,1432883.278895458,396453256.2644329,190322868.8707277,21493249.18343187,0.05867508192713607,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,83379421.4903994,2693860.650110173,882832155.0547128,362700483.4832374,40407909.7516526,0.1306591589480975,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,7574806.741203133,494317.5194335854,137946770.6979034,32950409.324233625,7414762.791503781,0.020416122063289705,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,26620219.817916997,799919.7349002025,937525456.2684994,115797956.20793892,11998796.023503037,0.1387537675277379,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,12047745.811197672,663538.2912249784,116257305.87160715,52407694.278709866,9953074.368374676,0.01720608126899786,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,28650177.62929368,1070873.63636121,1115443652.6138804,124628272.68742749,16063104.545418147,0.1650856605868543,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,32627754.57371427,2082106.6268602884,1892866037.212309,141930732.39565706,31231599.402904328,0.2801441735074217,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,30892235.32083117,2204694.581152306,2256271153.117546,134381223.64561558,33070418.71728459,0.3339281306613968,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,10808327.116844436,779271.002262321,132236422.44868295,47016222.95827329,11689065.033934815,0.019570990522405077,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,30462637.49110623,1661003.8040178765,2103584853.6063783,132512473.08631209,24915057.06026815,0.311330558333744,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,36133302.19052178,3824301.736020909,4422304310.007531,157179864.5287697,57364526.04031364,0.6545010378811147,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,30464340.311022293,1926477.8141898552,2101359112.8053064,132519880.35294697,28897167.21284783,0.31100114869518536,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,29975211.258752603,2010584.592219314,2076139321.5208175,130392168.97557381,30158768.88328971,0.307268619585081,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,25290031.211377263,850727.703427955,1058721640.5418494,110011635.76949109,12760915.551419325,0.1566908028001937,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,5642558.762860452,526104.5186342045,117784962.06249003,24545130.618442964,7891567.7795130685,0.017432174385248526,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,5902247.2677597795,591163.9045555246,142593085.66942206,25674775.61475504,8867458.56833287,0.021103776679074465,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,8715985.029394442,572484.7100542356,165734061.8030913,37914534.87786582,8587270.650813535,0.024528641146857513,parts of galaxies,ngc6300,2023MNRAS.521.3348N,05/2023
Neumann23,2321890.901060185,717426.2855903198,69879581.65446633,10100225.419611804,10761394.283854797,0.010342178084861018,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,5590418.698348614,579951.1072888706,94937849.61331818,24318321.33781647,8699266.609333059,0.014050801742771091,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,6654072.321959059,700872.0621869646,177349012.16125837,28945214.600521903,10513080.932804469,0.026247653799866242,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,59718649.25540201,2373113.1385733187,5059072770.411046,259776124.26099873,35596697.07859978,0.7487427700208348,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,78576760.98341836,2970536.828148101,6290978847.085438,341808910.2778698,44558052.42222151,0.9310648693686449,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,30221683.033079386,1053106.3530307743,1723202342.0369668,131464321.19389531,15796595.295461616,0.2550339466214711,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,63051390.77685339,2780882.4804699183,3739627609.405845,274273549.8793122,41713237.207048774,0.5534648861920651,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,111336042.67706019,4925055.766981872,9716359979.326687,484311785.64521176,73875836.50472808,1.4380212769403498,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,53593609.76653127,2608381.028877753,6846539662.06937,233132202.48441103,39125715.433166295,1.0132878699862669,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,60665498.43783948,2385582.642495864,3779434476.2866926,263894918.2046017,35783739.63743796,0.5593563024904306,parts of galaxies,ngc7496,2023MNRAS.521.3348N,05/2023
Neumann23,6074644.255936637,415475.32841728296,261350490.69611716,26424702.513324365,6232129.926259245,0.038679872623025344,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,42672099.48759877,1519981.0916274479,285825065.9358899,185623632.77105463,22799716.374411717,0.04230210975851171,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,12419345.87145336,437655.01427714806,203471433.4241464,54024154.54082211,6564825.214157221,0.03011377214677367,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,16869480.574049443,762070.290514107,1362362775.725215,73382240.49711508,11431054.357711604,0.2016296908073318,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,104185197.76670747,4065532.110915505,1334751716.7268395,453205610.2851774,60982981.66373257,0.19754325407557227,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,96705657.14268354,4231452.720467055,1324324830.2870681,420669608.57067335,63471790.80700582,0.1960000748824861,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,52479453.35375322,1122407.897395179,610925673.3351442,228285622.08882648,16836118.460927684,0.09041699965360134,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,23224598.855362955,808606.8610670827,308966944.45505893,101027005.02082884,12129102.916006241,0.04572710777934873,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,67134929.8329296,1649792.1582436298,845597442.2581892,292036944.7732437,24746882.373654447,0.125148421454212,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,68996939.28945635,1815747.744302123,998103021.4906235,300136685.9091351,27236216.164531846,0.14771924718061227,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,49974013.55094037,1337548.5683511493,649514027.6905547,217386958.9465906,20063228.52526724,0.0961280760982021,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,30858528.19165406,1133899.3479790345,357079972.0920806,134234597.63369516,17008490.219685517,0.05284783586962793,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,28849955.748571552,831713.5642598192,853437897.7021607,125497307.50628625,12475703.463897288,0.1263088088599198,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,30095087.139504608,889067.4635511657,1198419013.053541,130913629.05684504,13336011.953267485,0.17736601393192408,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,28727019.848418247,872008.2953158085,876454875.5518203,124962536.34061937,13080124.429737128,0.1297153215816694,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,2247694.0493983002,1132252.0204363205,31041767.19126012,9777469.114882605,16983780.306544807,0.0045941815443064984,parts of galaxies,ngc5248,2023MNRAS.521.3348N,05/2023
Neumann23,9170253.306972938,451092.25310144684,122148315.5961305,39890601.88533228,6766383.796521703,0.018077950708227316,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,33695342.38714848,1230145.0701912036,3929972677.93437,146574739.38409588,18452176.052868053,0.5816359563342868,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,30158133.46439672,1335402.6252278872,3468812533.016177,131187880.57012571,20031039.378418308,0.5133842548863943,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,26370488.88369651,695987.6502497,438758526.70585304,114711626.64407982,10439814.7537455,0.06493626195246625,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,28460580.686376262,661198.9598738597,328001828.57037127,123803525.98573673,9917984.398107896,0.048544270628414946,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,57947599.65222129,2625975.40980379,5308920610.0991125,252072058.4871626,39389631.14705685,0.7857202502946687,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,73791426.2413079,3861911.261397996,7893437271.495574,320992704.1496893,57928668.92096994,1.168228716181345,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,44359004.851121426,1516799.28238013,3764313073.122428,192961671.1023782,22751989.23570195,0.5571183348221194,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,17396449.273136463,520170.3878673353,350813397.518574,75674554.3381436,7802555.818010029,0.051920382832748954,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,20146292.13539255,495147.676862194,299281628.25448585,87636370.78895758,7427215.15293291,0.044293680981663905,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,25585962.316880926,769452.5446138344,1411854226.2059178,111298936.07843202,11541788.169207515,0.20895442547847584,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,50372225.61865689,2707974.9560262877,5157524045.163997,219119181.44115746,40619624.34039432,0.7633135586842715,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,45071386.36134219,2127966.1323817284,4643967420.724437,196060530.67183852,31919491.985725928,0.6873071782672167,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,20291474.88068738,1090314.5052048808,2023843417.9375775,88267915.73099008,16354717.578073213,0.2995288258547615,parts of galaxies,ngc5643,2023MNRAS.521.3348N,05/2023
Neumann23,9473625.42265659,666274.9364105291,580061053.2538569,41210270.58855616,9994124.046157936,0.08584903588157082,parts of galaxies,ngc2997,2023MNRAS.521.3348N,05/2023
Neumann23,58672593.4525847,1455074.9945323078,351048954.0869605,255225781.51874343,21826124.917984616,0.05195524520487015,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,54639544.40875061,1836884.7680134918,210150468.24640676,237682018.17806512,27553271.520202376,0.0311022693004682,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,16025983.010837037,252235.3561172858,155395803.00221172,69713026.0971411,3783530.341759287,0.022998578844327336,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,15837048.079694537,354886.07042357425,310661725.91502553,68891159.14667124,5323291.056353614,0.04597793543542378,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,21357092.968465786,357472.8348925077,294177432.14089435,92903354.41282617,5362092.523387616,0.043538259956852364,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,21569288.955056455,322080.5230194075,239234073.08045423,93826406.95449556,4831207.845291113,0.035406642815907226,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,23374217.88150513,467139.5401933111,171147183.40888527,101677847.78454731,7007093.102899667,0.025329783144515023,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,29347963.050805192,669970.5201460056,176129672.76317656,127663639.27100258,10049557.802190084,0.02606719156895013,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,28951382.0887058,774664.0425755462,180546720.21802914,125938512.08587022,11619960.638633193,0.026720914592268316,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,20464842.589658327,623757.2341497845,161019029.5458434,89022065.26501371,9356358.512246769,0.023830816372784825,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,18944948.811016608,392558.19336651906,244592745.26811165,82410527.32792224,5888372.900497786,0.036199726299680525,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,19575682.37541872,369174.5508705827,223740485.22541296,85154218.33307143,5537618.263058741,0.03311359181336112,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,12943305.203724891,232487.07589946288,222280861.38870746,56303377.636203274,3487306.1384919435,0.0328975674855287,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,18890453.559568446,334865.7872363503,229518599.29212555,82173472.98412274,5022986.808545254,0.03396875269523458,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,17267568.470648926,248179.7398412175,144859192.1153415,75113922.84732282,3722696.0976182623,0.021439160433070543,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,16217190.010147313,259525.9848124468,128930706.15724559,70544776.5441408,3892889.772186702,0.01908174451127235,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,15934043.947115446,225341.25862330696,146403407.04517752,69313091.16995218,3380118.8793496042,0.021667704242686273,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,19201912.42742963,329680.224489004,259002739.7308012,83528319.05931889,4945203.36733506,0.03833240548015858,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,24845130.14035709,246142.88899492755,276868234.20630515,108076316.11055332,3692143.3349239132,0.04097649866253317,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,16621131.724508598,255387.30837442007,172508093.4048786,72301923.0016124,3830809.625616301,0.02553119782392203,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,12899151.539880168,208160.3757722563,130546731.20262605,56111309.19847873,3122405.636583844,0.019320916217988655,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,10149416.156700622,178143.76697310645,115016097.5759609,44149960.281647705,2672156.5045965966,0.017022382441242215,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,14553088.068703074,197950.01686506497,143018823.92038253,63305933.098858364,2969250.2529759747,0.021166785940216613,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,16762997.091053458,188661.01795409733,151726580.4651567,72919037.34608254,2829915.26931146,0.022455533908843195,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,15629853.294235935,200475.22324946363,149111787.5471906,67989861.82992631,3007128.348741954,0.02206854455698421,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,23429520.576340403,301696.3838705594,255687263.41695827,101918414.50708075,4525445.758058391,0.037841714985709825,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,18459668.93447363,269815.23887596006,142627263.25019857,80299559.86496028,4047228.5831394005,0.02110883496102939,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,18424671.185082193,227262.8701621783,287324927.3079475,80147319.65510753,3408943.0524326744,0.04252408924157623,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,19336523.652398378,367879.8735422743,221420645.3650508,84113877.88793294,5518198.103134114,0.03277025551402752,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,26571198.533953294,928571.1717324175,194148584.75195897,115584713.62269682,13928567.575986262,0.028733990543289928,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,8197776.6097180415,216052.9614507035,176882838.7587452,35660328.25227348,3240794.4217605526,0.026178660136294288,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,13878348.531530976,394180.642031228,239310182.95431346,60370816.112159744,5912709.63046842,0.035417907077238395,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,38093767.04993998,1034568.4846989687,532478963.07805437,165707886.66723892,15518527.270484531,0.07880688653555205,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,40215393.61428727,852023.1383553066,351079203.49057996,174936962.2221496,12780347.075329598,0.051959722116605836,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,32888835.38945425,551705.7545582873,232833439.98708382,143066433.94412598,8275586.318374311,0.03445934911808841,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,34838762.69372444,965691.3345414421,250931297.05265236,151548617.7177013,14485370.018121632,0.03713783196379255,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,93440253.03962427,4926970.241580438,1192375833.6126132,406465100.72236556,73904553.62370656,0.17647162337466676,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,137363096.46421483,8394371.35172803,2085226399.8160088,597529469.6193345,125915570.27592044,0.3086135071727693,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,132823624.024743,8742026.411371274,2673782551.304466,577782764.507632,131130396.17056912,0.39571981759306096,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,41571520.573735304,2013917.2235487814,414256286.8416298,180836114.49574855,30208758.35323172,0.061309930452561216,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,22155245.17538496,559948.1046181589,183946132.47167,96375316.51292457,8399221.569272384,0.027224027605807163,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,19105327.396922525,282776.5989398794,213846424.73867187,83108174.17661297,4241648.98409819,0.031649270861323436,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,24280348.872654967,420223.33513847645,249807676.3527477,105619517.5960491,6303350.027077147,0.03697153610020666,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,23534427.247234296,378026.0213478341,266396078.09686697,102374758.52546918,5670390.320217512,0.03942661955833631,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,12890451.14352758,256008.66858033382,148657796.17848733,56073462.47434497,3840130.0287050074,0.022001353834416128,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,8259644.574346735,205310.73131943058,145654366.49938515,35929453.89840829,3079660.9697914585,0.021556846241909,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,12829149.107330123,352535.7371621681,221881163.11080262,55806798.61688603,5288036.057432521,0.03283841214039879,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,20762616.648278758,598677.0367706262,314817608.0896728,90317382.4200126,8980155.551559392,0.04659300599727158,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,40577506.89348711,1032093.7698058963,557957343.8510333,176512154.9866689,15481406.547088444,0.08257768688995294,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,36448543.225703605,655425.253824387,328393487.60986346,158551163.03181067,9831378.807365805,0.0486022361662598,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,34621330.58807245,667040.4641004085,248612532.563102,150602788.05811515,10005606.961506126,0.0367946548193391,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,53328462.18354132,1702217.5034727005,311956786.21851504,231978810.4984047,25533262.552090507,0.046169604360340226,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,74686397.4951019,3107447.9989060555,497026231.39120513,324885829.10369325,46611719.983590834,0.07355988224589836,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,99665638.39523627,5438136.40435644,878129613.553776,433545527.01927775,81572046.0653466,0.12996318280595887,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,49643822.2433854,2513524.0297640623,328252357.000911,215950626.75872645,37702860.44646093,0.04858134883613483,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,19024192.18999789,257188.4867363636,163879135.3528042,82755236.02649081,3857827.3010454536,0.024254112032215024,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,15524431.1279327,198958.4117142075,134698271.24110478,67531275.40650724,2984376.1757131126,0.01993534414368351,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,18989219.97231993,267304.7847367932,146587397.7940806,82603106.87959169,4009571.771051898,0.02169493487352393,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,18531264.81508107,227901.2320202006,153195535.3282369,80611001.94560266,3418518.480303009,0.02267293922857906,parts of galaxies,ngc4321,2023MNRAS.521.3348N,05/2023
Neumann23,163633826.1392355,4463675.8854174595,8020044480.514083,711807143.7056743,66955138.2812619,1.1869665831160843,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,238075395.7539882,6847808.014329687,12855395615.254679,1035627971.5298486,102717120.2149453,1.9025985510576926,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,193066116.17389247,5173700.546934348,10061301729.848679,839837605.3564322,77605508.20401521,1.4890726560176044,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,62241331.889327906,1564692.838749241,2412968740.405829,270749793.7185764,23470392.581238616,0.3571193735800627,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,81340057.93048468,1884108.115760443,3108339958.4526186,353829251.99760836,28261621.736406647,0.4600343138509876,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,188997591.2445731,5474572.75199663,9078871089.86873,822139521.9138929,82118591.27994944,1.3436729213005723,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,151767301.300083,4497381.350363254,7361754140.046897,660187760.655361,67460720.2554488,1.0895396127269408,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,93695717.7281285,2596103.639101424,4117086946.830652,407576372.1173589,38941554.58652136,0.6093288681309366,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,57962042.94501988,2162251.6303727604,1984097623.9758918,252134886.81083646,32433774.455591403,0.293646448348432,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,44067471.333095215,1332967.326675885,1499646678.1639915,191693500.29896417,19994509.900138274,0.22194770836827074,parts of galaxies,ngc4536,2023MNRAS.521.3348N,05/2023
Neumann23,47062861.945077024,1523950.9018749956,158009442.34755728,204723449.46108505,22859263.528124932,0.02338539746743848,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,103388257.66599815,3016555.848479387,899086308.6126933,449738920.8470919,45248337.7271908,0.13306477367467862,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,114572321.90295297,3676429.227929048,988301632.648599,498389600.2778454,55146438.418935716,0.14626864163199266,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,92111462.21855725,2298509.238508223,515102029.2621143,400684860.650724,34477638.577623345,0.07623510033079292,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,185204304.34347168,7362296.688561853,2200536386.726468,805638723.8941017,110434450.32842779,0.3256793852355173,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,152691184.97860268,6044850.508669556,1728066102.328883,664206654.6569216,90672757.63004334,0.2557537831446747,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,189929131.06389382,6778964.921067103,2992187499.379093,826191720.127938,101684473.81600654,0.4428437499081058,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,258758426.11626804,10704711.836652802,3637745906.4970846,1125599153.6057658,160570677.54979202,0.5383863941615685,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,159492316.26268578,6342288.508786144,1509202030.9361367,693791575.742683,95134327.63179216,0.22336190057854824,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,206060514.7769535,8114243.290697975,2524063018.914319,896363239.2797476,121713649.36046962,0.37356132679931925,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
Neumann23,209531844.45984778,8710712.00988393,2035069530.1898975,911463523.4003377,130660680.14825895,0.30119029046810486,parts of galaxies,ngc4569,2023MNRAS.521.3348N,05/2023
