Galaxy,P_DE (SL24) [kB.K/cm3],e_P_DE (SL24) [kB.K/cm3],W_CO21 [K.km/s],e_W_CO21 [K.km/s],W_CO10 [K.km/s],e_W_CO10 [K.km/s],W_HCN [K.km/s],e_W_HCN [K.km/s],W_HCOP [K.km/s],e_W_HCOP [K.km/s],SD_mol_MW [Msun/pc2],e_SD_mol_MW [Msun/pc2],SD_mol_SL24 [Msun/pc2],e_SD_mol_SL24 [Msun/pc2],SD_dense [Msun/pc2],e_SD_dense [Msun/pc2],SD_SFR [Msun/yr/kpc2],e_SD_SFR [Msun/yr/kpc2],SD_SFR [Msun/yr/kpc2] (no inclination correction),e_SD_SFR [Msun/yr/kpc2] (no inclination correction),Survey
ngc2566,484259.7266735267,437960.1605752966,54.800592604415215,0.05761027441143912,61.033239809207274,0.06497205644759531,4.676364280054258,0.07119849760922232,5.115198341969517,0.06733561749867822,175.92204012735723,0.18727527421551832,81.50754192434803,0.08676767989653054,46.47979087085858,0.7076632787806645,0.4342537343659349,0.00032922886695167683,0.6553585807360743,0.0004968591998358699,ALMOND
ngc2903,12552.277351448764,4051.124981708195,0.7587063264857836,0.02682247525431477,1.5008911529812834,0.0556225635665695,-0.0011569629339192036,0.0064258619303202485,-0.0011304191705746168,0.006390677530340054,2.5719980819872093,0.09531745624874931,2.788957967056555,0.10335792272407925,-0.0068366428127112095,0.03797124479397233,0.002093471992728272,6.170401785776155e-05,0.005314164199747176,0.00015663227586481415,ALMOND
ngc2903,17936.172318929795,4543.888506018676,1.4248407426526277,0.013224515359441082,2.7405141922364864,0.026287496863797895,-0.01156078294660989,0.008713747095833436,0.009527477276559159,0.008033957450115632,4.6962747645557394,0.04504749820107448,4.825086644818942,0.04628308454032108,-0.06831415365531006,0.05149065255937844,0.0028749179175349593,4.8548461628946166e-05,0.007297821956846693,0.00012323761561534887,ALMOND
ngc2903,26883.90229380834,6136.440584980391,2.5167559654248457,0.02527901309142675,4.501661048132881,0.04874870232306697,0.022256872962010187,0.005962679674243973,0.034930664455226315,0.004740049780193814,7.714259330902116,0.08353808244204981,7.201877669951272,0.07798947698321564,0.13151872554266258,0.03523424125726233,0.004881071887721405,4.363132945367901e-05,0.012390334130201216,0.00011075574441669206,ALMOND
ngc2903,40255.67236506881,8543.506978317746,4.511090908687442,0.022083011149187814,7.501038315989488,0.035560278321584475,0.07912188503157343,0.005065962508302193,0.06150881964149195,0.005552040640090319,12.854134107803697,0.06093777517201952,10.39717998788054,0.04929005806309741,0.46754139719660615,0.029935424166550966,0.00722665203455674,4.0618557194662645e-05,0.018344461095953255,0.00010310798675073398,ALMOND
ngc2903,58934.56924870257,13976.53501138186,6.589044009494197,0.021679272277803054,10.678685076072211,0.03394511190943594,0.15851013488167037,0.004025677852825814,0.11088188985451372,0.005661394145797592,18.299499919929016,0.05816994959993555,14.449333645422586,0.04593114640206765,0.9366567783720672,0.023788248311103027,0.010274390163807521,4.541292751761442e-05,0.026080977711855823,0.00011527823369889443,ALMOND
ngc2903,88283.87382395453,26793.629625153488,10.911880453933442,0.031603319566912015,17.005631442748367,0.04738469684017575,0.33958995931432023,0.004916247570227552,0.25873298708388986,0.007758139454658943,29.141654520949533,0.0812006581199411,20.550697867560896,0.057262712742352624,2.006680755752951,0.02905073933755974,0.015662094228841423,5.8092412071364856e-05,0.03975736992569317,0.0001474644120288826,ALMOND
ngc2903,127440.76715757449,46014.59162275551,16.687940400414583,0.055168174429412256,25.27045116426279,0.07832061518614913,0.6070978133954169,0.005689034630590818,0.46982709656174027,0.011623950759421062,43.30464057725434,0.13421391127444796,26.711038407495444,0.08278542186434805,3.587419078762223,0.03361723749155999,0.026658300146618973,6.920937074624973e-05,0.0676706374660659,0.00017568420384140681,ALMOND
ngc2903,187850.9532108757,86848.63184536716,26.242180534272368,0.05281520234727829,38.24364191668029,0.07129725986290138,1.2050497550861012,0.01072562006557986,0.9242210381431935,0.010790764852959323,65.53611396970767,0.12217835734062239,35.89168620699677,0.06691253108145649,7.120794025060903,0.0633790687527233,0.043326780677532505,8.840339567538867e-05,0.10998266399866105,0.00022440718675294574,ALMOND
ngc2903,269589.9068923384,222056.8733410304,35.78667533403859,0.03941298484469448,51.132084825496136,0.0559320851302824,1.920780128093611,0.016743431341322883,1.491817363515414,0.01755721194710374,87.62235944822265,0.09584786704277787,45.799707115431005,0.05009913298205579,11.350136873483237,0.09893908973558578,0.06617387030719789,0.00015731499556190188,0.1679787519330182,0.0003993355155465677,ALMOND
ngc2903,421230.9779791634,491604.6097966996,65.6069620749137,0.043886653873203854,81.81874485986192,0.0548183144377409,5.477592960984717,0.01933239392642303,4.0289783030554345,0.019635420106649714,140.20847176836543,0.09393925689519975,58.43308158005308,0.039149989957777034,32.36780146518409,0.11423760270509394,0.24284668152703745,0.00022247700028830492,0.6164530242014534,0.0005647457020232081,ALMOND
ngc2997,12609.222778226687,2399.2196124496104,0.37887280970813164,0.015093949244791068,0.7574916477355056,0.032696281702987384,-0.012113928381722872,0.0054757679824552355,0.008196912603085797,0.00600922652029132,2.763493884328094,0.11928312978313382,2.96068221489257,0.12779454403298326,-0.1523939279392457,0.06888548165674652,0.0025646921067807417,7.55101620182261e-05,0.0030580447255514486,9.003554542662796e-05,ALMOND
ngc2997,19254.19343862821,3156.7520297366123,0.7435294740095578,0.018989417760244945,1.4141289428102841,0.03961822919727252,0.020573793776567366,0.008954594583642889,-0.009462994513227033,0.008526205014988622,5.159049207724219,0.1445358961011281,5.454150208872928,0.15280344423335143,0.25881952967078675,0.11264932387777199,0.0035183319615926674,6.503182469096518e-05,0.004195129883014591,7.754156062764932e-05,ALMOND
ngc2997,29739.793932363136,4709.771547890419,1.5266565366513698,0.01928062667588611,2.7298734771103907,0.03886007557213031,0.01504956265446506,0.008543064320657552,0.03131293067262061,0.006068022089696164,9.959170746682846,0.14176998717959072,9.577057441013729,0.13633055855407938,0.18932437888125683,0.10747224908700237,0.005705412827925349,6.278514566488729e-05,0.006802924826493524,7.486270302616962e-05,ALMOND
ngc2997,45417.91133900113,6808.03896703646,2.4292606318656906,0.015538145346678998,4.195198636779203,0.03222854812380664,0.038728428628737724,0.009049901569496773,0.014812169709728094,0.006316888645204569,15.30499486157895,0.11757673620186465,13.706637645137366,0.10529776280177096,0.4872058985054593,0.11384829133710064,0.007356743189629024,5.939845188460596e-05,0.008771910534134494,7.082453367848636e-05,ALMOND
ngc2997,69395.88931652019,11232.876058972513,3.841182266035063,0.01521823558855603,6.353364886168263,0.028138219367401445,0.0663003672665831,0.007623966276030429,0.033791868551361036,0.005051550501600038,23.17845359789554,0.10265432941756701,20.05526790345333,0.08882214981354834,0.8340625000568318,0.09590994190072799,0.010909576464052646,6.418721969153737e-05,0.013008178516123365,7.653448462938587e-05,ALMOND
ngc2997,105690.70500062818,24112.216006557515,5.401705288012993,0.016601023941289594,8.515047707284474,0.02937573863907829,0.09818774703007468,0.008923962149674301,0.12398439524472267,0.007900347595497677,31.064741550865325,0.10716906822589675,27.995858963442032,0.09658184712024837,1.2352076035049153,0.1122639660658622,0.01617055915508188,9.048302515531686e-05,0.019281181161151906,0.00010788863781995147,ALMOND
ngc2997,149891.90723921964,70950.49962205433,8.965894015640288,0.009737854320138375,13.45778774861661,0.014619279817765434,0.22630035934191203,0.017022851419905012,0.263636741681997,0.022922222947266528,49.096929650732484,0.05333430472857509,37.82575861746037,0.041090360457256385,2.8468717634330236,0.2141484670257346,0.02512983231853831,0.0001883554369946619,0.029963889611747552,0.00022458810907850888,ALMOND
ngc2997,244614.23765064072,247342.7592159877,17.890984179502993,0.01480865151282696,26.257480434934184,0.021947121090219658,0.2854949930269868,0.044126011419770725,0.5737100928763539,0.04858648669680993,95.79298572694218,0.08006785961633159,43.4913706799354,0.036351940966211124,3.591543719212768,0.5551078058787807,0.03493109484281781,0.00039956222031684274,0.04165055526914703,0.0004764233247098329,ALMOND
ngc2997,398743.82883082767,462136.8868953153,28.823650245612953,0.02565385454851792,39.98454999107571,0.03564822159224602,1.0165097718254401,0.05910066127865598,1.1322828819288588,0.04267936893748195,145.87231383775085,0.13005244698320784,60.64410803029749,0.054067248520007424,12.787752414883728,0.7434897774078081,0.050264953708154876,0.0004613747109158674,0.059934085717702014,0.0005501262695388771,ALMOND
ngc2997,585960.7765234143,592779.5216778258,39.377426323480904,0.020661169381669064,51.592496025097745,0.027124654100966383,1.8097464186485013,0.05076539102911951,1.9089980419448693,0.06623712126294302,188.2206195524448,0.09895662341178584,73.24358662338717,0.0385076727302957,22.766715851477034,0.638631589895448,0.10278785639708482,0.00039956222031684274,0.12256046691717656,0.0004764233247098329,ALMOND
ngc3059,12475.764768580157,2180.973721969927,0.26266074092766356,0.13574870858331706,0.6537582757720057,0.33832791478286167,-0.00789091323033637,0.015881423777236586,-0.002955904814083816,0.01580544708201599,2.4776000895921144,1.2821883914015075,2.4221300821767353,1.2534819831810176,-0.1031200888293011,0.20754173602471623,0.004856471566488583,3.596898818109586e-05,0.005574373941850425,4.128606287226743e-05,ALMOND
ngc3059,18531.674468868692,6313.885321004891,0.1672110043333045,0.08113435459512068,0.45891545219528623,0.19645279680203231,0.0017492056067567319,0.006626056845217349,0.0046166385415874955,0.005978125887781875,1.7391886383871518,0.7445128956609666,1.6711283301693578,0.7153775988723453,0.022858981246430037,0.08659068355231239,0.006690957080281177,7.011646611840114e-05,0.007680040186321285,8.048135282456872e-05,ALMOND
ngc3059,32231.611490144616,14523.571269787722,1.4322878214024968,0.16481680028049434,2.7922167321443183,0.3874742762804386,0.03200417287007441,0.015441389538623621,-0.02484132671816041,0.019586654031553217,10.581887345979805,1.468442293129534,11.546763265788327,1.6023375579290953,0.4182371612683035,0.20179127743403563,0.005601955651267927,9.275536607998786e-05,0.006430058361982397,0.00010646682237592726,ALMOND
ngc3059,50873.67824334422,16437.341046701997,2.7875031741206877,0.09991606097038426,4.674814065843681,0.23106331173301636,0.03259839922283193,0.010784776774920193,0.05214551046568279,0.012013730133277337,17.71651721683145,0.8756791356486349,16.18322621606736,0.7998927425435991,0.4260026343501124,0.1409376971423809,0.010554628289776376,6.642349729685201e-05,0.012114854189702805,7.624247509511586e-05,ALMOND
ngc3059,79892.02456136368,29488.605844830363,3.9494726844762527,0.19889893215917337,7.309074613876545,0.4804251112667808,0.02603226578624647,0.013173610647699554,0.05765610812159139,0.016252539571576942,27.69978536300987,1.8207055158288932,27.9449550576989,1.8368205076811586,0.34019504231594255,0.17215547307893753,0.013718035160218066,7.573443926700968e-05,0.015745888076062163,8.692979645218415e-05,ALMOND
ngc3059,126613.77576300176,48992.7425626104,5.373260233608798,0.22240492407222837,9.679793462002708,0.5461072711268762,0.06332214438670133,0.018214126288560152,0.09749483292075133,0.017016306325868567,36.684288425061375,2.0696264567711817,39.82309357060597,2.24670919302594,0.8275069010916147,0.2380259757012138,0.01876100656462572,7.983110846648119e-05,0.021534330981855292,9.163205110790878e-05,ALMOND
ngc3059,211090.05411131817,110051.75108948087,6.572826764245596,0.3963169553712744,12.796795804831895,0.9288909197257291,0.09899104355038921,0.028801349217020746,0.12783592283108192,0.027818424701762837,48.497041808156844,3.520292302557978,54.989825075464026,3.9915889859411373,1.2936354647744885,0.3763819982514619,0.025414858073763782,0.00010710467115012657,0.029171780508261067,0.00012293729711701138,ALMOND
ngc3059,326714.66564754286,164993.60233008635,6.368325069652201,0.39873679534319056,14.470413078050012,0.983594749465512,-0.2574028905029735,0.03451656904476625,-0.045693019280861336,0.043922943432670516,54.83968320901951,3.7276077867165065,67.31410925547722,4.575529673653066,-3.3637942984267255,0.45106967496425937,0.006835806913274063,0.00010370365191636553,0.007846302280819811,0.00011903352609048453,ALMOND
ngc3059,509197.76388043107,324216.5522658059,2.6488721622154117,0.36984122061326274,4.1323810445224725,0.851260693275616,0.0353039194305893,0.028055576777392358,0.032668459411070216,0.027470733709750696,15.660815358776746,3.2260908168777687,19.133297380744963,3.9414138767698326,0.4613589329190573,0.3666360895111062,0.02018460235981689,0.0001311758966932002,0.023168368203281726,0.00015056682414680365,ALMOND
ngc3059,856181.9966792709,865456.8660238074,16.801710584913963,1.5338103396972824,39.89930260808695,3.627256067242461,0.0417929212198942,0.1370150449257551,0.15329144029237796,0.11104187452841877,151.20958216509678,13.746502782792435,201.73624772890685,18.339895204310956,0.546158552607448,1.790540992058566,0.0006213628334077697,0.0002074073038327311,0.0007132150862126873,0.0002380670521809691,ALMOND
ngc3521,11406.292057788742,3375.119703277574,0.15479878919153556,0.02273008508388139,0.3856162321470605,0.05641428571835928,-0.004214661398493817,0.010507141187355757,0.004630807644023504,0.011067111899943204,0.6066001231258283,0.0887434444143465,0.6740706385488917,0.09861414128166633,-0.022861876744078753,0.05699460622004057,0.0006871675417925909,5.3749949216170885e-05,0.001900223598293105,0.0001486346715986945,ALMOND
ngc3521,15314.32309003437,4219.775933897674,0.0,0.008997821584607504,0.0,0.02046295715455291,0.0,0.004025902865662786,0.0,0.0037386866402466835,0.0,0.03218960016376211,0.0,0.035997391113118116,0.0,0.021837980894813532,0.0008141374834108085,5.0074778774572074e-05,0.0022513334291029813,0.0001384717270820525,ALMOND
ngc3521,20956.9596020815,4615.087711858447,0.5020929325603145,0.02177873210989078,1.0712708197454306,0.049502364331797,0.01062105428626451,0.011855363619232409,0.007343010230415085,0.013643478692539918,1.6851806458989043,0.0778705298049694,1.7773116258115829,0.08212781120367926,0.05761251285133453,0.06430786157957699,0.0011440112754874368,4.001454914229633e-05,0.0031635330398809315,0.00011065218586561368,ALMOND
ngc3521,27014.167353248264,4829.819713867192,1.0160812791881626,0.019053856883294994,2.0782550413184824,0.041171228681660475,-0.005866043065546523,0.012816536657589448,0.011544149054312615,0.006757430957416044,3.2692341733941577,0.06476509624214287,3.349356570573551,0.0663523593408542,-0.03181957952491951,0.06952161838113242,0.0017593157037828914,3.2476685639267054e-05,0.004865033654609002,8.980774075139451e-05,ALMOND
ngc3521,35918.28504364842,9638.844937574113,1.7720055665193157,0.03827465876310404,3.4495198632346575,0.08759500943819652,-0.0028704766048852966,0.014978281172983561,0.02272874683488421,0.014670990281789482,5.42632544826364,0.1377928081879972,5.395156942220126,0.13700133410194978,-0.015570523022585244,0.08124771734623319,0.0026929746278485586,4.871502845890058e-05,0.007446879583533902,0.00013471161112709175,ALMOND
ngc3521,48454.3590058937,17196.860611180393,3.224923377324558,0.040008398386911906,5.917108017711428,0.09387987860319309,0.010686586767292283,0.014595967437686954,0.04926640064738308,0.016417813033524638,9.308006647198756,0.14767932771568845,8.510901446105509,0.1350325855422118,0.05796798518050575,0.07917390674378647,0.004516735415846908,6.444392520684251e-05,0.012490123154025635,0.00017820671087756315,ALMOND
ngc3521,65477.87604791092,21896.867736702025,5.338739959336939,0.031224880417742924,9.371890668581525,0.07192210081368502,0.052817435081604136,0.015794204417913092,0.07781560732989115,0.019970591365960185,14.742610812387428,0.11313827471975144,12.65260828458143,0.09709910206810644,0.2865012338133588,0.0856735857362476,0.006557912926958107,6.0758315360049384e-05,0.018134588934234735,0.00016801489828596722,ALMOND
ngc3521,88803.44401713634,26848.22272887469,8.981808955339416,0.02461599268534691,14.881312969603155,0.05506985407283581,0.13656794211711215,0.014350004874592516,0.15425966476961797,0.015530607987247709,23.40930056127066,0.08662856352054174,17.47426983638958,0.0646653619801528,0.7407948503264514,0.07783971515175674,0.010289636951532857,5.495796407546484e-05,0.028453921007626795,0.00015197519367389454,ALMOND
ngc3521,114474.0359968482,33876.20068069937,13.11282702438348,0.023472977338379417,20.759519552216183,0.050340690604651205,0.33450624023514497,0.010308533373291018,0.30806203294246093,0.013235072851828771,32.65611264933722,0.0791892730993104,20.70267797282832,0.05020285290786604,1.8144851297221714,0.05591728423939899,0.014620071173296289,5.374994921617089e-05,0.040428865687907725,0.0001486346715986945,ALMOND
ngc3521,154195.60845504634,48255.30687555534,19.52802124216172,0.008235994252700772,29.54369113936075,0.012458670292286382,0.5795879054118714,0.018939162244909255,0.4105451380310503,0.01832416865477867,46.47420204005612,0.019598321603855308,21.666056827438076,0.00913664637481151,3.143898406790227,0.10273299606795458,0.021395759762948885,5.693312805475913e-05,0.059165669407064435,0.00015743711231190608,ALMOND
ngc3621,11688.449671598928,2360.846331966611,,,,,,,,,,,,,,,0.0012694783949253451,3.773302873668348e-05,0.0030968701198088168,9.20490570707148e-05,ALMOND
ngc3621,16728.33329560512,3280.8556941655374,0.0,0.014891062354161527,0.0,0.03184611606708504,0.0,0.0034862635370150135,0.0,0.0033798135330983334,0.0,0.05678688583716303,0.0,0.07580470865089023,0.0,0.021436495887966697,0.001569812626406214,3.663908455743151e-05,0.0038295301722735494,8.938039956932941e-05,ALMOND
ngc3621,23004.369769858087,4272.673165442505,1.06867619288018,0.022430328695184437,2.062800314362824,0.0457673933288437,0.01025537204153589,0.008847769265029812,-0.0016183334395576759,0.006694527454336233,3.67831372936737,0.08161082295105372,4.530463451478907,0.10051748649739431,0.06305869830660653,0.05440356629776865,0.002584075039712409,3.470933817386145e-05,0.006303805413167155,8.467281735447911e-05,ALMOND
ngc3621,31638.208009282596,6229.4811886086845,1.6900059314599503,0.01938845637691666,3.1380266384253295,0.03953629721410691,0.005873134707172766,0.010352617878004927,0.030412798628403435,0.00779206502561604,5.595619889560576,0.07049974921877938,6.551281451384673,0.0825402204760071,0.03611299795986746,0.06365664793131427,0.004176147531515255,3.68148125898518e-05,0.010187638133867966,8.980908500028327e-05,ALMOND
ngc3621,43307.80804212541,12303.433416069121,2.745008663012686,0.018608871272687698,4.8250451086885855,0.039893349009743374,0.004430775876608095,0.015165950312247642,0.02301371978446696,0.012584904790454413,8.603852512785886,0.07113643155435996,9.016245873214967,0.074546089264559,0.027244156344168664,0.0932530854463065,0.006764462131541059,5.3095077795723164e-05,0.01650178587953023,0.00012952450438841008,ALMOND
ngc3621,62629.117022358405,18358.220293711533,4.239359883091852,0.009582088071462411,7.137203337836665,0.01630606626004449,0.027165028342638606,0.01105206045257694,0.0751245856273717,0.018162371448596778,12.72681259744739,0.029076409858325276,11.97712337928288,0.027363626645182746,0.16703356248910092,0.06795741226381206,0.008718819559113357,5.476339131027238e-05,0.02126940630148393,0.00013359432573734647,ALMOND
ngc3621,85505.19832043459,22159.938453531784,6.075590141048451,0.005275965034933609,10.014596311767148,0.008890704141797079,0.1287721955375976,0.009339519408274467,0.0813960386215058,0.015621594187777187,17.85767960725923,0.01585359420435083,15.019214457538908,0.013333676967815507,0.7918003360381838,0.057427261956931805,0.010736732608910234,4.846895300201541e-05,0.02619206954118068,0.00011823915467201512,ALMOND
ngc3621,118022.03358263998,41921.835412596985,8.444280275924427,0.013014825859372966,13.706862000842275,0.021291897042344334,0.2107196626890584,0.013128231297764349,0.11531747638557022,0.019266510137213064,24.441599282873703,0.03796696978850486,19.490432001759704,0.030275950211418195,1.2956826512935753,0.08072346603830174,0.014510099337207323,6.636884724465394e-05,0.03539713102049102,0.00016190563048551257,ALMOND
ngc3621,162015.6218484563,133599.1514355755,11.550363094805409,0.02895115884420809,18.38582334083352,0.0461471237260527,0.30124402582562954,0.02195932938237992,0.22277948689558497,0.028525038611051018,32.784960303441096,0.08228794497967987,23.123721227852016,0.05803891426164773,1.8523029748963673,0.13502452382327348,0.01874937992983781,0.00015327228729002449,0.045738781141740084,0.0003739050373765072,ALMOND
ngc3621,231404.85400164462,208194.13443568556,15.363016813476861,0.032673805789868046,24.428181367054766,0.05201767822212704,0.3998392961657374,0.04299938749255525,0.4011097432448878,0.037437427974343476,43.55948284488641,0.09275611344540924,35.84145232615394,0.07632124168809404,2.4585500600000727,0.2643965906141644,0.028449163405042083,0.00016790137837831753,0.0694012315883599,0.00040959244667185046,ALMOND
ngc4303,12991.866906125952,6181.282288747123,0.27889762655831873,0.020226067801385736,0.6411578666402944,0.04923786196206086,0.0034101401171129594,0.02132111757861191,0.021919412461607456,0.01789958975513048,2.557714221800838,0.19642023648769022,2.347486266263345,0.18027573355963272,0.046909550241949594,0.29329118508923724,0.0030518179257053085,0.00022671331176639134,0.0033278277082900046,0.0002472175139871828,ALMOND
ngc4303,20152.89413913623,11244.560615856899,0.7247398873397077,0.02465730672808286,1.577672510274112,0.05631366517364341,0.03480748107484452,0.02675659560254123,0.05492266483298197,0.022603521737251733,6.293669042878939,0.2246471107827257,6.096271001928568,0.21760115725839066,0.4788082677548357,0.36806108330338716,0.0039456929608990806,0.0002667728309280172,0.004302545788556559,0.0002909000602898176,ALMOND
ngc4303,31229.55700171779,11507.79473054363,1.3134786121251332,0.02209894933097775,2.5167089373375644,0.046013161080504045,-0.09475199965739495,0.027564295954018027,-0.03319282369011489,0.021424539578088764,10.039683790970145,0.18355622321584053,9.624700888521776,0.17596906251850053,-1.303399137809248,0.3791717294694802,0.006554724339224926,0.00017561137616695273,0.007147540845260086,0.00019149386291263164,ALMOND
ngc4303,48428.999394118015,16079.83373692339,2.0057947244780783,0.02042155227695379,3.7621395441228653,0.042075776765551035,0.017273651427220444,0.016175882603341102,0.04015685671502806,0.020137141294783913,15.007969670285311,0.16784916512136225,13.979923982109932,0.15635149993028027,0.2376146409412423,0.22251384155197537,0.008363607913862658,0.000158129322987806,0.009120021847500383,0.00017243071354276272,ALMOND
ngc4303,74315.85030202752,21659.073058081027,3.306009707837347,0.020375383967042943,5.606446229847349,0.035306959078059114,0.0005932411783978364,0.013227570713313947,0.09868783309465576,0.01631952932968372,22.365298785123034,0.14084692095520276,19.29612361043913,0.12151859105540631,0.008160566987847577,0.18195715473429264,0.013567885782176986,0.00013883298293104513,0.014794980352049526,0.00015138919118699035,ALMOND
ngc4303,117190.62811799778,28031.159030324387,5.348699661188887,0.011504496409560187,8.127405037755308,0.017485229429745442,0.052471893405696315,0.01541733698408501,0.08473299461562599,0.015805726147159638,32.42193620789632,0.06975227523645242,26.97840976984338,0.05804111918675606,0.7217981770463424,0.21207936302168284,0.02330520906288444,0.00011415215094723663,0.02541295790083355,0.00012447619750949692,ALMOND
ngc4303,179447.68574902415,49157.40929588647,8.354119276363134,0.013298816304769232,12.116670697736303,0.01947622388484909,0.21492809336180585,0.019249511977164326,0.14865464147196356,0.018958694031982706,48.33595995144256,0.07769477286192751,36.43462894283047,0.05856468399232319,2.9565295992874585,0.2647943832848348,0.031598038908938135,0.00013089299157719762,0.034455800433929235,0.00014273109824889012,ALMOND
ngc4303,260630.14309286262,97140.61081187084,12.834053883057566,0.019966587382064877,17.662536460660732,0.027361844922053454,0.35064161426534757,0.01557193719106176,0.3632415153573486,0.018619598176775963,70.4595904519292,0.10915218159696667,44.92742135806461,0.06959912800095812,4.8233913729104945,0.21420602818133366,0.04675139033072387,0.0001786134974991541,0.050979637688479705,0.00019476749941263328,ALMOND
ngc4303,503641.89787719515,504647.2645386748,28.242096972608124,0.03758072324780394,37.34062027540331,0.04968375411001556,1.4653112933841328,0.045092773653754935,1.1472376521851402,0.03912086936159167,148.95962523196394,0.1981989944934044,61.18159777459189,0.08140548918232632,20.156677255623226,0.6202917354171609,0.06468421233822995,0.0004809315604058257,0.07053432391721971,0.0005244275417052515,ALMOND
ngc4303,743912.3255125129,1062742.2449855453,36.04267772743697,0.04831408016106843,45.730944172302976,0.061920258088619354,2.1625534228542165,0.05651054769508351,1.670904677012004,0.07583561003667279,182.4304003299404,0.24701299472582472,71.92803207396136,0.0973914357211901,29.747871042367386,0.7773535060919607,0.11897588545967486,0.0006801399352991741,0.1297361958969226,0.0007416525419615486,ALMOND
ngc4321,13187.249300248064,3406.904484329089,0.8480637024212095,0.011877372221391767,1.8348607821183827,0.031774362552489714,0.00461231739952147,0.0038773352254473847,0.007335084419178685,0.004617824857866563,6.24650001426884,0.10817090760878485,6.025853249132919,0.10434995815050031,0.054144558282867246,0.04551651261429475,0.0026919683943923897,9.281940959307646e-05,0.003439739760979833,0.0001186026605784286,ALMOND
ngc4321,20673.88827970141,4302.175029650433,1.2466972695859868,0.011901500095130212,2.5254285404374515,0.025071454578383064,0.014100390601935915,0.0035844432697404063,0.008382240583415522,0.0030514120103108944,8.597431242529925,0.08535189312880861,8.375817233389112,0.08315179699655187,0.1655262104982025,0.04207821811010369,0.003392536254848095,7.477213687936744e-05,0.004334910421190342,9.554224067903261e-05,ALMOND
ngc4321,31775.80762195563,5984.262243856553,1.9670348621360325,0.007408945807756384,3.589773401523881,0.014361220855591847,0.02561753318221473,0.0036568834200809636,0.01827062492645837,0.0036863597432482483,12.220828861987247,0.04889055734016154,11.997608584666965,0.04799754395366695,0.30072735640257936,0.04292860189820572,0.004855344081279024,6.760126128419722e-05,0.006204055041806389,8.637944888804121e-05,ALMOND
ngc4321,49875.575348983184,9062.287961797872,3.3812297892932177,0.011704850814815055,5.858857563597492,0.02143236267205937,0.06258906396814931,0.0032156431157258753,0.05223423260882949,0.0024303015772135328,19.94557527811918,0.07296316703781194,17.026884653868063,0.06228626709486825,0.7347406798684675,0.03774882797840071,0.007196379684476399,6.536588768931196e-05,0.009195380371985452,8.35231362169904e-05,ALMOND
ngc4321,80241.16527229709,17983.181972264345,5.217921107294368,0.006493470314567155,8.653495669341103,0.010679091632524371,0.13372762458590037,0.003997501961015473,0.10267882472580794,0.003554200067921378,29.45948888809323,0.03635531735433751,24.569069238235187,0.03032015635606451,1.5698449469613458,0.04692716462586344,0.009877982690998866,8.054919596579691e-05,0.01262187546156854,0.00010292404348270429,ALMOND
ngc4321,124332.41734998273,36938.60648690076,7.7711400916814455,0.014469195093272456,12.236209957978101,0.022096400087900557,0.24384976488536464,0.004498713706865575,0.18252846662483885,0.0042188231911420215,41.65628609101491,0.07522377981451436,33.283754542614815,0.060104489815620964,2.8625822256874454,0.052810950635051375,0.01553727178127888,0.00010688697917911121,0.019853194277668303,0.0001365779007581545,ALMOND
ngc4321,190235.16519068938,128366.16292457907,15.64507472368291,0.04771049824136089,22.894422904738448,0.06965616646199922,0.9023644934465362,0.010771089390364703,0.6433178349389992,0.008184975160854844,77.94052518579514,0.23713365560980107,42.025007193453014,0.12786087287782283,10.592967195378838,0.12644313622628867,0.022461560249178752,0.00024164758789739073,0.02870090230022303,0.0003087721304481129,ALMOND
ngc4321,350680.28325566114,316131.56235153857,28.487912089913152,0.07627630044344098,38.80884359732716,0.1039076450062333,2.0978579964576056,0.017178355831694598,1.4542466485290786,0.012041993574023106,132.1187113741585,0.3537375218542338,58.978687587806654,0.1579108255941288,24.62701169918677,0.2016588209279614,0.045825530766956626,0.0003242042598824527,0.058554885181957686,0.0004142612839436478,ALMOND
ngc4321,563243.0653101483,507800.71742398513,41.446280475720414,0.13962448839495098,53.94057994452075,0.18100070471298982,3.322362970895483,0.02219968064582311,2.2328044934083664,0.015423285119609904,183.63236964720275,0.6161889313842313,76.42571783535699,0.2564508724345091,39.00162541570836,0.26060476729409743,0.08489340856785468,0.0003242042598824527,0.10847498562919282,0.0004142612839436478,ALMOND
ngc4321,881936.9558736535,1268308.9202522032,60.864701321406756,0.053447481316595755,75.71753934344821,0.06680474745219939,5.186183327678009,0.0175631688573877,3.4566828200695454,0.01926852232411029,257.7686629953462,0.2274264401856219,99.97015254714096,0.08820255982404006,60.88124062759208,0.20617618811951857,0.12576110026423384,0.000512611944178852,0.16069484985951937,0.0006550046018438338,ALMOND
ngc4535,11802.736270459647,5579.9713323761935,0.9747530327149434,0.023376919408077745,2.1376382534421277,0.06098218428253918,0.01562869183064524,0.022633376616719752,0.05869646237632273,0.026592115083068447,6.609529834566894,0.188555554590898,5.096809833854797,0.14540093303471838,0.16663298895818657,0.24131688286700534,0.002743444779423582,0.0002143746994179282,0.0038596606782432537,0.00030159659270686693,ALMOND
